transaction_id,client_id,transaction_date,transaction_type,amount,currency
TX01781,269,2024-05-12 04:56:43,Снятие,564.07,RUB
TX01782,44,2024-01-14 14:49:16,Комиссия,2260.76,UZS
TX01783,181,2024-01-30 01:06:07,Покупка,8853.67,USD
TX01784,187,2024-06-11 09:52:48,Пополнение,9278.21,RUB
TX01785,147,2024-02-03 03:41:41,Снятие,4594.99,USD
TX01786,297,2024-04-16 00:50:21,Снятие,9038.34,UZS
TX01787,276,2024-02-26 03:57:16,Комиссия,5719.44,UZS
TX01788,285,2024-04-14 19:58:25,Покупка,1036.85,UZS
TX01789,295,2024-01-24 03:49:03,Снятие,616.51,USD
TX01790,109,2024-03-28 08:03:48,Пополнение,8285.0,RUB
TX01791,88,2024-02-10 23:35:14,Пополнение,2642.22,USD
TX01792,91,2024-03-29 08:52:53,Снятие,7099.86,RUB
TX01793,211,2024-06-05 09:52:18,Снятие,8295.91,RUB
TX01794,175,2024-01-07 18:48:50,Снятие,7495.86,RUB
TX01795,190,2024-06-19 20:08:36,Покупка,9360.49,EUR
TX01796,213,2024-04-13 01:13:42,Пополнение,5733.03,EUR
TX01797,281,2024-04-04 07:10:03,Пополнение,780.07,USD
TX01798,210,2024-05-03 04:53:08,Комиссия,1509.43,USD
TX01799,62,2024-06-11 16:32:11,Покупка,9289.88,EUR
TX01800,271,2024-06-04 10:12:04,Снятие,1260.11,EUR
TX01801,219,2024-01-25 13:17:51,Пополнение,6407.61,EUR
TX01802,248,2024-01-25 19:46:47,Снятие,4788.15,EUR
TX01803,162,2024-01-11 11:05:21,Снятие,9739.31,UZS
TX01804,248,2024-03-14 12:19:02,Пополнение,5873.08,EUR
TX01805,30,2024-05-31 13:25:02,Покупка,6568.6,RUB
TX01806,296,2024-01-28 13:50:25,Комиссия,3299.26,RUB
TX01807,54,2024-05-07 06:08:56,Комиссия,2447.02,UZS
TX01808,156,2024-03-13 02:47:34,Комиссия,6818.15,UZS
TX01809,184,2024-04-22 04:03:21,Комиссия,4064.07,USD
TX01810,55,2024-02-19 22:14:55,Пополнение,2377.53,EUR
TX01811,112,2024-04-30 20:49:25,Пополнение,6652.95,UZS
TX01812,122,2024-02-18 23:54:11,Снятие,6611.84,UZS
TX01813,28,2024-04-14 04:05:04,Перевод,4849.46,UZS
TX01814,203,2024-03-18 19:37:13,Перевод,274.02,EUR
TX01815,266,2024-02-05 04:43:14,Покупка,8459.55,UZS
TX01816,164,2024-05-10 15:10:11,Пополнение,6162.9,USD
TX01817,282,2024-01-07 01:43:56,Пополнение,9405.5,RUB
TX01818,20,2024-02-08 08:44:38,Пополнение,8556.75,USD
TX01819,63,2024-03-15 23:14:29,Снятие,3274.35,USD
TX01820,24,2024-02-08 21:06:24,Пополнение,7083.25,USD
TX01821,76,2024-02-06 14:24:29,Покупка,8599.02,UZS
TX01822,51,2024-01-22 18:00:03,Перевод,3818.93,USD
TX01823,124,2024-04-28 20:37:49,Пополнение,19.52,UZS
TX01824,205,2024-04-10 12:21:33,Перевод,2239.58,EUR
TX01825,31,2024-01-10 05:35:56,Комиссия,3847.75,RUB
TX01826,217,2024-04-30 01:40:49,Перевод,4689.68,RUB
TX01827,182,2024-03-03 21:37:37,Снятие,1108.36,USD
TX01828,246,2024-04-26 06:25:12,Перевод,7354.88,RUB
TX01829,122,2024-05-27 03:39:26,Комиссия,4724.71,EUR
TX01830,149,2024-02-28 18:40:31,Снятие,5313.39,UZS
TX01831,271,2024-05-31 19:47:44,Покупка,1835.77,EUR
TX01832,155,2024-05-21 11:37:14,Пополнение,6662.42,UZS
TX01833,154,2024-02-09 13:10:17,Снятие,3736.28,USD
TX01834,141,2024-01-03 17:00:32,Покупка,9564.9,RUB
TX01835,109,2024-05-09 20:21:19,Комиссия,2555.18,RUB
TX01836,12,2024-02-28 07:59:07,Пополнение,9034.36,EUR
TX01837,48,2024-01-10 17:38:08,Комиссия,5738.1,EUR
TX01838,78,2024-06-03 13:55:52,Пополнение,5773.24,RUB
TX01839,80,2024-01-30 19:58:56,Пополнение,1608.45,EUR
TX01840,198,2024-05-16 16:21:04,Комиссия,6376.49,EUR
TX01841,134,2024-01-06 11:31:36,Перевод,6040.92,RUB
TX01842,282,2024-02-03 06:34:00,Комиссия,6292.82,EUR
TX01843,230,2024-05-15 22:16:07,Комиссия,3327.01,EUR
TX01844,131,2024-01-08 06:46:13,Пополнение,6836.99,EUR
TX01845,90,2024-04-01 04:39:48,Перевод,793.47,USD
TX01846,76,2024-01-31 01:26:06,Покупка,1658.22,USD
TX01847,1,2024-02-26 19:16:04,Покупка,3655.42,RUB
TX01848,140,2024-06-04 11:35:16,Перевод,5927.98,RUB
TX01849,225,2024-01-15 10:12:50,Перевод,8074.78,USD
TX01850,201,2024-01-07 00:36:52,Перевод,7774.19,RUB
TX01851,176,2024-03-06 22:07:19,Перевод,7268.95,USD
TX01852,256,2024-02-12 22:25:43,Перевод,2010.14,UZS
TX01853,75,2024-01-25 11:25:10,Пополнение,4917.95,UZS
TX01854,201,2024-03-27 03:22:37,Снятие,3672.01,RUB
TX01855,88,2024-03-29 19:33:22,Покупка,1596.43,UZS
TX01856,52,2024-02-24 16:00:56,Пополнение,9213.52,EUR
TX01857,186,2024-04-02 19:29:06,Пополнение,7786.02,RUB
TX01858,196,2024-05-21 10:20:34,Перевод,8481.14,USD
TX01859,243,2024-02-14 18:08:55,Комиссия,9947.81,USD
TX01860,117,2024-03-01 20:58:48,Снятие,713.3,UZS
TX01861,37,2024-05-11 20:17:22,Пополнение,6486.87,USD
TX01862,215,2024-04-02 14:07:20,Снятие,622.82,RUB
TX01863,164,2024-01-03 17:56:29,Снятие,3901.74,RUB
TX01864,209,2024-04-30 20:31:17,Комиссия,506.33,RUB
TX01865,204,2024-01-29 00:55:30,Комиссия,2772.86,RUB
TX01866,28,2024-03-22 10:26:14,Покупка,6205.24,EUR
TX01867,30,2024-04-11 06:56:20,Пополнение,5613.03,RUB
TX01868,240,2024-02-11 05:46:28,Комиссия,8980.11,EUR
TX01869,3,2024-04-16 00:41:05,Пополнение,3042.58,EUR
TX01870,21,2024-04-10 01:39:14,Покупка,1962.28,RUB
TX01871,59,2024-02-04 11:13:46,Снятие,3821.73,USD
TX01872,192,2024-02-09 14:05:07,Перевод,9401.94,EUR
TX01873,36,2024-02-15 09:22:54,Перевод,4963.97,EUR
TX01874,299,2024-03-19 14:16:40,Покупка,5820.79,EUR
TX01875,15,2024-04-07 20:36:21,Комиссия,9698.69,EUR
TX01876,259,2024-03-04 09:52:35,Комиссия,1113.36,UZS
TX01877,96,2024-03-12 17:12:03,Покупка,3373.6,USD
TX01878,274,2024-03-28 01:58:01,Комиссия,1089.97,EUR
TX01879,108,2024-05-18 19:29:57,Пополнение,6198.91,EUR
TX01880,59,2024-05-03 05:11:13,Покупка,1291.86,RUB
TX01881,83,2024-06-21 05:14:11,Снятие,9201.31,UZS
TX01882,89,2024-01-28 07:39:43,Снятие,9949.45,RUB
TX01883,243,2024-06-22 18:56:57,Пополнение,8262.09,UZS
TX01884,10,2024-01-27 18:07:53,Снятие,9401.25,RUB
TX01885,222,2024-01-05 18:23:47,Комиссия,9681.36,EUR
TX01886,21,2024-04-11 19:14:59,Покупка,6893.16,EUR
TX01887,182,2024-05-04 12:48:12,Перевод,9355.59,USD
TX01888,235,2024-06-21 06:54:50,Перевод,2815.26,UZS
TX01889,191,2024-06-19 12:11:14,Пополнение,4755.54,EUR
TX01890,1,2024-02-17 07:50:40,Покупка,9795.83,RUB
TX01891,99,2024-01-07 11:11:50,Снятие,2091.4,RUB
TX01892,182,2024-06-14 05:52:22,Пополнение,3002.29,UZS
TX01893,10,2024-03-30 11:52:22,Комиссия,2345.02,RUB
TX01894,126,2024-03-04 23:21:27,Покупка,8202.47,UZS
TX01895,6,2024-02-09 15:01:41,Перевод,7124.08,EUR
TX01896,222,2024-03-28 16:00:10,Снятие,6693.43,UZS
TX01897,102,2024-03-12 00:10:58,Комиссия,1542.65,RUB
TX01898,204,2024-03-12 13:34:26,Комиссия,8970.47,RUB
TX01899,65,2024-04-21 15:58:36,Покупка,9873.43,UZS
TX01900,272,2024-05-02 12:24:37,Покупка,7592.75,RUB
TX01901,55,2024-01-19 20:01:45,Пополнение,9212.85,USD
TX01902,92,2024-01-30 12:27:31,Перевод,2840.29,RUB
TX01903,210,2024-03-26 08:58:44,Пополнение,7677.18,EUR
TX01904,134,2024-03-10 00:27:26,Перевод,8705.03,EUR
TX01905,299,2024-06-10 00:15:45,Пополнение,4009.28,USD
TX01906,50,2024-05-11 12:36:52,Снятие,9584.01,USD
TX01907,267,2024-05-11 01:21:40,Снятие,4242.91,RUB
TX01908,52,2024-06-20 11:05:17,Комиссия,5894.51,EUR
TX01909,198,2024-04-06 05:47:15,Комиссия,6855.08,RUB
TX01910,109,2024-04-16 03:44:17,Снятие,2832.28,UZS
TX01911,73,2024-01-21 07:40:52,Пополнение,160.95,UZS
TX01912,102,2024-01-23 03:59:27,Пополнение,5335.1,USD
TX01913,202,2024-05-07 02:38:55,Комиссия,2555.42,UZS
TX01914,58,2024-02-10 05:09:04,Перевод,7306.85,EUR
TX01915,3,2024-01-01 00:17:02,Покупка,6820.15,RUB
TX01916,77,2024-05-17 22:46:05,Покупка,3746.01,RUB
TX01917,256,2024-03-01 03:34:15,Пополнение,3262.81,USD
TX01918,147,2024-05-25 11:10:13,Снятие,6414.79,RUB
TX01919,143,2024-05-03 00:56:16,Снятие,8845.78,USD
TX01920,237,2024-03-17 07:48:41,Перевод,9786.21,UZS
TX01921,48,2024-02-26 05:24:03,Покупка,6902.85,EUR
TX01922,56,2024-05-03 06:54:27,Снятие,891.25,USD
TX01923,254,2024-03-14 07:51:13,Пополнение,1564.41,UZS
TX01924,246,2024-05-26 17:27:56,Перевод,1262.32,USD
TX01925,52,2024-06-21 04:28:24,Перевод,6182.88,EUR
TX01926,250,2024-01-07 18:14:46,Покупка,9579.66,USD
TX01927,34,2024-03-13 10:51:04,Комиссия,4393.23,EUR
TX01928,142,2024-04-02 11:14:55,Покупка,8389.68,RUB
TX01929,23,2024-03-03 19:02:54,Комиссия,7697.72,USD
TX01930,197,2024-03-27 14:30:29,Снятие,7267.21,EUR
TX01931,87,2024-01-17 08:55:34,Снятие,8042.73,USD
TX01932,3,2024-01-12 11:07:13,Перевод,4833.84,RUB
TX01933,276,2024-01-17 17:39:15,Снятие,4601.16,USD
TX01934,78,2024-02-17 18:25:10,Пополнение,420.93,EUR
TX01935,53,2024-06-05 17:06:14,Пополнение,426.96,USD
TX01936,39,2024-02-19 10:06:48,Покупка,3185.11,USD
TX01937,142,2024-05-14 03:33:36,Комиссия,4996.19,USD
TX01938,171,2024-05-04 18:29:33,Перевод,2632.4,EUR
TX01939,152,2024-05-03 16:35:28,Снятие,9524.13,EUR
TX01940,283,2024-03-22 16:27:50,Комиссия,353.29,UZS
TX01941,175,2024-03-10 00:49:23,Перевод,5500.68,UZS
TX01942,62,2024-03-14 13:25:00,Перевод,4105.35,USD
TX01943,120,2024-02-05 15:50:51,Пополнение,299.06,RUB
TX01944,247,2024-05-31 03:42:38,Перевод,1363.64,UZS
TX01945,187,2024-05-16 17:00:02,Комиссия,1211.38,EUR
TX01946,290,2024-01-03 03:35:21,Снятие,1867.31,USD
TX01947,124,2024-01-02 18:56:41,Комиссия,821.31,RUB
TX01948,199,2024-04-14 13:31:03,Пополнение,2192.84,EUR
TX01949,187,2024-05-26 05:15:11,Пополнение,8502.85,EUR
TX01950,23,2024-06-14 04:42:26,Комиссия,7062.75,RUB
TX01951,46,2024-01-25 21:03:26,Перевод,2890.17,RUB
TX01952,146,2024-01-06 22:22:11,Снятие,3495.46,UZS
TX01953,242,2024-02-15 10:18:08,Покупка,6023.71,EUR
TX01954,177,2024-02-05 10:15:40,Снятие,4339.25,RUB
TX01955,294,2024-02-14 15:33:18,Покупка,7388.13,EUR
TX01956,42,2024-05-03 17:12:05,Пополнение,3115.59,UZS
TX01957,5,2024-02-05 12:02:51,Комиссия,2682.35,EUR
TX01958,185,2024-03-01 20:11:40,Перевод,3434.08,UZS
TX01959,50,2024-04-21 10:29:14,Снятие,5157.21,USD
TX01960,84,2024-05-31 12:36:44,Перевод,8887.71,EUR
TX01961,137,2024-04-10 23:12:30,Комиссия,2032.25,RUB
TX01962,300,2024-03-07 11:07:25,Снятие,412.27,USD
TX01963,18,2024-03-19 12:24:07,Покупка,6743.43,RUB
TX01964,168,2024-03-15 14:28:52,Пополнение,9425.87,EUR
TX01965,262,2024-01-08 05:42:10,Снятие,768.74,UZS
TX01966,74,2024-01-14 15:38:41,Покупка,9385.84,EUR
TX01967,49,2024-05-18 13:01:24,Пополнение,3841.98,EUR
TX01968,208,2024-02-01 02:40:42,Снятие,7388.03,UZS
TX01969,192,2024-06-10 10:55:22,Пополнение,4886.86,RUB
TX01970,280,2024-04-18 11:30:52,Покупка,6196.32,EUR
TX01971,57,2024-06-22 16:26:21,Комиссия,4812.14,EUR
TX01972,110,2024-02-25 02:49:56,Перевод,2294.25,EUR
TX01973,63,2024-06-17 22:56:09,Пополнение,7879.17,USD
TX01974,18,2024-01-10 18:56:03,Перевод,1396.25,RUB
TX01975,43,2024-04-11 02:16:20,Перевод,5455.35,RUB
TX01976,94,2024-02-11 00:17:30,Комиссия,287.76,UZS
TX01977,106,2024-02-16 19:32:39,Перевод,1397.63,UZS
TX01978,274,2024-01-31 14:47:48,Покупка,8002.73,RUB
TX01979,131,2024-02-24 00:21:23,Пополнение,6020.34,UZS
TX01980,202,2024-05-16 15:21:36,Снятие,8946.05,RUB
TX01981,181,2024-03-18 10:44:36,Комиссия,7951.56,RUB
TX01982,50,2024-01-24 08:12:09,Снятие,8424.9,USD
TX01983,257,2024-05-23 04:51:33,Комиссия,2545.95,EUR
TX01984,220,2024-05-10 06:38:44,Пополнение,8493.42,UZS
TX01985,19,2024-02-07 03:05:51,Комиссия,3962.35,UZS
TX01986,100,2024-04-10 08:19:42,Комиссия,3541.71,RUB
TX01987,123,2024-03-12 12:05:50,Покупка,5978.97,RUB
TX01988,222,2024-04-13 02:38:18,Пополнение,872.17,RUB
TX01989,217,2024-03-08 04:29:08,Снятие,465.74,UZS
TX01990,154,2024-01-06 06:03:09,Перевод,2179.53,RUB
TX01991,182,2024-04-16 04:09:32,Комиссия,2817.22,UZS
TX01992,115,2024-03-24 21:09:51,Снятие,1585.25,EUR
TX01993,37,2024-03-09 06:17:22,Комиссия,6731.8,UZS
TX01994,68,2024-03-08 15:42:21,Снятие,5491.2,EUR
TX01995,53,2024-02-15 10:33:39,Перевод,2937.44,RUB
TX01996,165,2024-05-29 01:21:07,Пополнение,6308.4,RUB
TX01997,17,2024-02-18 12:15:22,Пополнение,2830.69,USD
TX01998,14,2024-05-28 01:20:17,Перевод,2167.85,UZS
TX01999,245,2024-06-24 01:42:59,Перевод,4068.81,USD
TX02000,177,2024-06-13 06:28:46,Перевод,1945.14,USD
TX02001,298,2024-03-09 23:57:12,Комиссия,5874.89,UZS
TX02002,37,2024-02-20 23:18:28,Комиссия,3242.64,USD
TX02003,245,2024-06-08 13:40:24,Перевод,1610.09,USD
TX02004,232,2024-05-21 02:27:10,Пополнение,4593.58,UZS
TX02005,130,2024-02-03 11:06:07,Перевод,3915.02,EUR
TX02006,109,2024-03-26 20:13:56,Покупка,2162.59,USD
TX02007,90,2024-01-20 21:10:27,Комиссия,5634.6,RUB
TX02008,39,2024-05-04 14:04:27,Перевод,8727.58,RUB
TX02009,96,2024-05-08 02:16:25,Покупка,2890.9,USD
TX02010,125,2024-02-09 05:39:02,Покупка,1211.14,UZS
TX02011,240,2024-02-14 15:46:27,Комиссия,8443.98,RUB
TX02012,105,2024-03-07 02:11:38,Пополнение,6553.99,RUB
TX02013,12,2024-04-17 23:26:02,Снятие,1368.7,UZS
TX02014,119,2024-04-15 05:39:36,Покупка,9601.57,RUB
TX02015,278,2024-03-11 08:12:59,Покупка,3982.49,RUB
TX02016,160,2024-06-09 18:21:12,Комиссия,3057.25,USD
TX02017,102,2024-03-21 17:40:13,Комиссия,4722.44,EUR
TX02018,163,2024-03-10 03:06:06,Перевод,1183.56,RUB
TX02019,194,2024-05-07 15:45:01,Перевод,8174.78,USD
TX02020,136,2024-01-04 21:20:17,Перевод,4704.56,USD
TX02021,119,2024-02-25 10:08:19,Комиссия,3562.93,EUR
TX02022,232,2024-02-06 07:12:04,Покупка,7783.58,UZS
TX02023,104,2024-03-17 18:43:35,Перевод,638.27,RUB
TX02024,92,2024-01-30 04:01:52,Пополнение,2094.14,EUR
TX02025,198,2024-03-22 22:10:59,Комиссия,9342.76,EUR
TX02026,34,2024-02-08 09:07:22,Пополнение,5619.84,EUR
TX02027,135,2024-06-15 05:29:35,Снятие,4984.55,RUB
TX02028,67,2024-03-27 08:54:56,Снятие,24.18,RUB
TX02029,185,2024-03-27 04:44:55,Перевод,2330.73,EUR
TX02030,118,2024-04-24 16:24:19,Перевод,5818.83,EUR
TX02031,13,2024-03-25 22:33:37,Покупка,4415.23,RUB
TX02032,255,2024-04-06 23:26:35,Пополнение,7781.43,RUB
TX02033,198,2024-05-10 14:06:28,Пополнение,687.28,EUR
TX02034,190,2024-06-23 07:40:44,Снятие,4011.69,USD
TX02035,255,2024-03-30 15:21:07,Комиссия,8014.56,USD
TX02036,264,2024-04-05 04:59:47,Снятие,8673.19,UZS
TX02037,219,2024-04-01 15:58:26,Покупка,5095.36,UZS
TX02038,174,2024-03-10 03:11:31,Пополнение,9509.14,USD
TX02039,211,2024-03-08 02:44:54,Перевод,1398.68,EUR
TX02040,201,2024-01-01 00:51:22,Пополнение,8561.35,EUR
TX02041,242,2024-05-30 01:52:34,Пополнение,2503.54,USD
TX02042,292,2024-05-03 11:56:58,Комиссия,7366.7,USD
TX02043,190,2024-04-02 13:49:53,Покупка,5736.91,USD
TX02044,48,2024-02-01 12:09:29,Покупка,9111.81,EUR
TX02045,198,2024-02-24 12:16:18,Покупка,696.28,RUB
TX02046,273,2024-01-27 17:38:36,Покупка,8357.49,UZS
TX02047,38,2024-03-26 05:14:01,Комиссия,5368.17,USD
TX02048,207,2024-02-06 00:39:56,Перевод,115.13,USD
TX02049,69,2024-06-11 05:54:44,Покупка,2326.82,EUR
TX02050,193,2024-02-27 00:25:35,Покупка,6874.74,RUB
TX02051,259,2024-04-18 20:52:09,Снятие,9660.13,RUB
TX02052,68,2024-01-07 18:49:44,Снятие,5881.27,RUB
TX02053,188,2024-03-07 22:40:27,Перевод,7540.72,RUB
TX02054,5,2024-02-04 05:01:19,Перевод,9923.94,EUR
TX02055,175,2024-05-10 14:59:24,Пополнение,3944.04,USD
TX02056,93,2024-05-15 17:31:52,Покупка,127.28,UZS
TX02057,292,2024-04-18 09:07:37,Снятие,5256.05,RUB
TX02058,273,2024-02-07 22:24:12,Пополнение,9438.3,UZS
TX02059,98,2024-05-12 14:15:03,Снятие,4471.59,UZS
TX02060,93,2024-06-23 23:08:42,Перевод,6630.39,UZS
TX02061,184,2024-06-02 07:38:46,Перевод,1341.72,EUR
TX02062,103,2024-03-26 21:06:48,Комиссия,5613.22,EUR
TX02063,259,2024-03-11 13:43:49,Покупка,8545.85,EUR
TX02064,145,2024-02-17 07:16:30,Снятие,867.98,RUB
TX02065,88,2024-02-05 11:19:11,Покупка,5965.73,RUB
TX02066,293,2024-04-30 01:48:52,Перевод,8849.0,EUR
TX02067,284,2024-03-30 02:00:12,Пополнение,3650.79,USD
TX02068,185,2024-02-22 05:33:05,Покупка,4620.49,UZS
TX02069,110,2024-06-09 21:13:56,Покупка,2829.47,USD
TX02070,226,2024-04-19 19:01:28,Покупка,4856.65,EUR
TX02071,236,2024-06-06 11:21:12,Перевод,7606.02,USD
TX02072,106,2024-05-15 08:06:29,Перевод,6949.73,EUR
TX02073,5,2024-01-26 07:02:36,Снятие,1064.08,USD
TX02074,31,2024-03-23 00:14:34,Комиссия,988.33,RUB
TX02075,180,2024-02-18 01:38:54,Пополнение,1410.05,EUR
TX02076,267,2024-01-11 02:01:47,Покупка,5036.17,RUB
TX02077,291,2024-06-17 16:07:24,Комиссия,1076.66,RUB
TX02078,20,2024-04-23 02:49:27,Покупка,5779.96,UZS
TX02079,121,2024-02-16 16:34:05,Комиссия,4250.93,USD
TX02080,99,2024-05-25 00:09:34,Покупка,5201.83,RUB
TX02081,242,2024-02-28 17:40:55,Покупка,817.28,EUR
TX02082,81,2024-06-10 20:22:21,Комиссия,5885.92,RUB
TX02083,200,2024-01-31 21:06:40,Покупка,544.84,UZS
TX02084,113,2024-02-06 11:25:14,Перевод,1462.71,EUR
TX02085,39,2024-03-11 10:54:59,Перевод,7230.7,USD
TX02086,98,2024-05-13 23:49:32,Снятие,5438.79,USD
TX02087,180,2024-05-26 21:01:25,Снятие,6221.29,UZS
TX02088,240,2024-03-08 12:40:11,Комиссия,90.08,USD
TX02089,285,2024-01-24 09:21:17,Покупка,2230.03,RUB
TX02090,68,2024-06-16 05:51:57,Перевод,8382.89,USD
TX02091,71,2024-05-19 19:12:08,Покупка,9744.02,EUR
TX02092,128,2024-06-12 09:00:20,Комиссия,6444.03,UZS
TX02093,100,2024-01-26 07:15:48,Пополнение,6612.85,RUB
TX02094,224,2024-01-04 07:55:00,Снятие,7077.61,EUR
TX02095,161,2024-05-09 19:54:51,Пополнение,2615.76,USD
TX02096,279,2024-02-28 20:11:09,Пополнение,943.33,UZS
TX02097,260,2024-02-13 09:36:39,Комиссия,9729.3,USD
TX02098,62,2024-03-02 17:21:32,Покупка,924.35,USD
TX02099,223,2024-05-01 05:28:08,Покупка,6905.61,RUB
TX02100,194,2024-03-15 17:42:11,Комиссия,7570.49,RUB
TX02101,278,2024-03-10 14:11:45,Покупка,4742.02,USD
TX02102,194,2024-04-19 22:02:26,Пополнение,2057.08,UZS
TX02103,11,2024-03-13 09:58:19,Снятие,8742.13,UZS
TX02104,145,2024-02-28 06:31:56,Покупка,5765.42,EUR
TX02105,92,2024-06-13 23:32:18,Покупка,7428.87,USD
TX02106,205,2024-06-14 00:18:56,Перевод,9761.04,UZS
TX02107,166,2024-03-05 00:35:21,Перевод,925.69,USD
TX02108,53,2024-05-18 09:19:27,Покупка,9475.75,RUB
TX02109,25,2024-06-07 12:09:07,Снятие,4962.82,UZS
TX02110,101,2024-03-15 15:58:24,Покупка,9989.77,RUB
TX02111,222,2024-06-18 22:30:45,Покупка,3439.67,UZS
