Дата,Компания,Продукт,Цена (сум),Количество,Возврат
2024-08-02,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-02,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-02,Mezon,"Кефир 0.5 л, 2.5%",5990,1,0
2024-08-02,Kamilka,"Творожная паста 200 гр, 5%",12990,1,0
2024-08-02,Best,"Каймак 200 гр, 50%",8990,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-02,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-02,Dobroe,"Кефир 1 л, 1%",14590,1,0
2024-08-02,Best,Творожная паста 200 гр,6990,1,0
2024-08-02,Dobroe,"Кефир 1 л, 1%",14590,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-02,Kamilka,"Каймак 400 гр, 45%",28290,1,0
2024-08-02,Kamilka,"Каймак 400 гр, 45%",28290,1,0
2024-08-02,Best,"Сметана 200 гр, 20%",8390,1,0
2024-08-02,Kamilka,"Творожная паста 200 гр, 5%",12990,1,0
2024-08-02,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 3.2%",15590,1,0
2024-08-02,Pure Milky,"Сметана 180 гр, 20%",11490,1,0
2024-08-02,Dobroe,"Каймак 400 гр, 35%",27990,1,0
2024-08-02,Best,"Кефир 500 мл, 2.5%",8990,1,0
2024-08-02,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-02,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-02,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 20%",14990,1,0
2024-08-02,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-02,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-02,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-02,Mezon,"Кефир 0.5 л, 2.5%",5990,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 3.2%",15590,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-02,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-02,Best,Творожная паста 200 гр,6990,1,0
2024-08-02,Mezon,"Сметана 400 гр, 20%",9790,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-02,Best,"Кефир 1 л, 2.5%",10900,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 20%",14990,1,0
2024-08-02,Best,Творожная паста 200 гр,6990,1,0
2024-08-02,Mezon,"Сметана 400 гр, 20%",9790,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 20%",14990,1,0
2024-08-02,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-02,Kamilka,"Каймак 400 гр, 45%",28290,1,1
2024-08-02,Best,"Кефир 1 л, 2.5%",10900,1,0
2024-08-02,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-02,Kamilka,"Творожная паста 200 гр, 5%",12990,1,0
2024-08-02,Mezon,"Сметана 200 гр, 20%",5490,1,0
2024-08-02,Best,"Сметана 400 гр, 20%",12590,1,0
2024-08-02,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-02,Kamilka,"Сметана 200 гр, 20%",11990,1,0
2024-08-02,Dobroe,"Кефир 1 л, 1%",14590,1,0
2024-08-02,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-02,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 20%",14990,1,0
2024-08-02,Kamilka,"Сметана 400 гр, 20%",20590,1,0
2024-08-02,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-02,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-02,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-02,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-02,Mezon,"Кефир 0.5 л, 2.5%",5990,1,0
2024-08-02,Pure Milky,"Каймак 180 гр, 45%",13990,1,0
2024-08-02,Mezon,"Сметана 200 гр, 20%",5490,1,0
2024-08-02,Best,"Каймак 200 гр, 50%",8990,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-02,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-02,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-02,Best,"Кефир 500 мл, 2.5%",8990,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 20%",14990,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-02,Dobroe,"Каймак 400 гр, 35%",27990,1,0
2024-08-02,Best,"Сметана 200 гр, 20%",8390,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-02,Kamilka,"Сметана 400 гр, 20%",20590,1,0
2024-08-02,Best,"Сметана 400 гр, 20%",12590,1,0
2024-08-02,Best,"Каймак 200 гр, 50%",8990,1,0
2024-08-02,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-02,Mezon,"Сметана 200 гр, 20%",5490,1,0
2024-08-02,Mezon,"Сметана 200 гр, 20%",5490,1,0
2024-08-02,Kamilka,"Сметана 400 гр, 20%",20590,1,0
2024-08-02,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-02,Mezon,"Кефир 0.5 л, 2.5%",5990,1,0
2024-08-02,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-02,Best,"Сметана 400 гр, 20%",12590,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-02,Best,"Сметана 200 гр, 20%",8390,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 20%",14990,1,0
2024-08-02,Best,"Кефир 1 л, 2.5%",10900,1,0
2024-08-02,Kamilka,"Сметана 200 гр, 20%",11990,1,0
2024-08-02,Kamilka,"Кефир 450 гр, 3.2%",8590,1,0
2024-08-02,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-02,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-02,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-02,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-02,Best,"Кефир 500 мл, 2.5%",8990,1,0
2024-08-02,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-02,Pure Milky,"Сметана 180 гр, 20%",11490,1,0
2024-08-02,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-02,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-02,Mezon,"Сметана 400 гр, 20%",9790,1,0
2024-08-02,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-02,Best,"Кефир 1 л, 2.5%",10900,1,0
2024-08-02,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-02,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-02,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-02,Dobroe,"Каймак 400 гр, 35%",27990,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-02,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-02,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-02,Mezon,"Кефир 0.5 л, 2.5%",5990,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-02,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-02,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-02,Mezon,"Сметана 400 гр, 20%",9790,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-02,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-02,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-02,Pure Milky,"Сметана 180 гр, 20%",11490,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 20%",14990,1,0
2024-08-02,Mezon,"Кефир 0.5 л, 2.5%",5990,1,0
2024-08-02,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-02,Pure Milky,"Каймак 180 гр, 45%",13990,1,0
2024-08-02,Kamilka,"Кефир 450 гр, 3.2%",8590,1,0
2024-08-02,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-02,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-02,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-02,Mezon,"Сметана 400 гр, 20%",9790,1,0
2024-08-02,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-02,Mezon,"Кефир 0.5 л, 2.5%",5990,1,0
2024-08-02,Kamilka,"Кефир 450 гр, 3.2%",8590,1,0
2024-08-02,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-02,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 20%",14990,1,0
2024-08-02,Pure Milky,"Каймак 180 гр, 45%",13990,1,0
2024-08-02,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-02,Kamilka,"Кефир 450 гр, 3.2%",8590,1,0
2024-08-02,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-02,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-03,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-03,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-03,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-03,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-03,Best,"Сметана 200 гр, 20%",8390,1,0
2024-08-03,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-03,Best,Творожная паста 200 гр,6990,1,0
2024-08-03,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-03,Mezon,"Сметана 400 гр, 20%",9790,1,0
2024-08-03,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-03,Pure Milky,"Каймак 180 гр, 45%",13990,1,0
2024-08-03,Kamilka,"Кефир 450 гр, 3.2%",8590,1,0
2024-08-03,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-03,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-03,Best,"Сметана 200 гр, 20%",8390,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 3.2%",15590,1,0
2024-08-03,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-03,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-03,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-03,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-03,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-03,Mezon,"Сметана 200 гр, 20%",5490,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-03,Dobroe,"Каймак 400 гр, 35%",27990,1,0
2024-08-03,Best,"Каймак 200 гр, 50%",8990,1,0
2024-08-03,Dobroe,"Кефир 1 л, 1%",14590,1,0
2024-08-03,Dobroe,"Каймак 400 гр, 35%",27990,1,0
2024-08-03,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-03,Dobroe,"Кефир 1 л, 1%",14590,1,0
2024-08-03,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-03,Pure Milky,"Сметана 180 гр, 20%",11490,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 3.2%",15590,1,0
2024-08-03,Kamilka,"Сметана 200 гр, 20%",11990,1,0
2024-08-03,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-03,Dobroe,"Кефир 1 л, 1%",14590,1,0
2024-08-03,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-03,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 3.2%",15590,1,0
2024-08-03,Best,Творожная паста 200 гр,6990,1,0
2024-08-03,Best,"Сметана 200 гр, 20%",8390,1,0
2024-08-03,Dobroe,"Каймак 400 гр, 35%",27990,1,0
2024-08-03,Kamilka,"Каймак 400 гр, 45%",28290,1,0
2024-08-03,Mezon,"Сметана 400 гр, 20%",9790,1,0
2024-08-03,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-03,Best,"Сметана 400 гр, 20%",12590,1,0
2024-08-03,Mezon,"Сметана 400 гр, 20%",9790,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-03,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-03,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-03,Kamilka,"Каймак 400 гр, 45%",28290,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-03,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-03,Pure Milky,"Сметана 180 гр, 20%",11490,1,0
2024-08-03,Best,"Каймак 200 гр, 50%",8990,1,0
2024-08-03,Best,"Каймак 200 гр, 50%",8990,1,0
2024-08-03,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 20%",14990,1,0
2024-08-03,Best,"Кефир 1 л, 2.5%",10900,1,0
2024-08-03,Best,"Сметана 400 гр, 20%",12590,1,0
2024-08-03,Dobroe,"Кефир 1 л, 1%",14590,1,0
2024-08-03,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-03,Kamilka,"Творожная паста 200 гр, 5%",12990,1,0
2024-08-03,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-03,Pure Milky,"Сметана 180 гр, 20%",11490,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 3.2%",15590,1,0
2024-08-03,Kamilka,"Творожная паста 200 гр, 5%",12990,1,0
2024-08-03,Best,"Сметана 200 гр, 20%",8390,1,0
2024-08-03,Kamilka,"Кефир 450 гр, 3.2%",8590,1,0
2024-08-03,Kamilka,"Творожная паста 200 гр, 5%",12990,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-03,Kamilka,"Каймак 400 гр, 45%",28290,1,0
2024-08-03,Kamilka,"Сметана 200 гр, 20%",11990,1,0
2024-08-03,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-03,Pure Milky,"Каймак 180 гр, 45%",13990,1,0
2024-08-03,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-03,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-03,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-03,Kamilka,"Кефир 450 гр, 3.2%",8590,1,0
2024-08-03,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-03,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-03,Best,"Сметана 200 гр, 20%",8390,1,0
2024-08-03,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-03,Best,"Сметана 200 гр, 20%",8390,1,0
2024-08-03,Kamilka,"Кефир 450 гр, 3.2%",8590,1,0
2024-08-03,Best,"Кефир 1 л, 2.5%",10900,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-03,Mezon,"Сметана 200 гр, 20%",5490,1,0
2024-08-03,Kamilka,"Сметана 200 гр, 20%",11990,1,0
2024-08-03,Dobroe,"Катык 1750 гр, 3.5%",19990,1,1
2024-08-03,Pure Milky,"Сметана 180 гр, 20%",11490,1,0
2024-08-03,Kamilka,"Каймак 400 гр, 45%",28290,1,0
2024-08-03,Dobroe,"Каймак 400 гр, 35%",27990,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-03,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-03,Kamilka,"Сметана 400 гр, 20%",20590,1,0
2024-08-03,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-03,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-03,Pure Milky,"Каймак 180 гр, 45%",13990,1,0
2024-08-03,Dobroe,"Каймак 400 гр, 35%",27990,1,0
2024-08-03,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-03,Best,"Кефир 1 л, 2.5%",10900,1,0
2024-08-03,Kamilka,"Сметана 400 гр, 20%",20590,1,0
2024-08-03,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-03,Best,Творожная паста 200 гр,6990,1,0
2024-08-03,Kamilka,"Сметана 200 гр, 20%",11990,1,0
2024-08-03,Pure Milky,"Каймак 180 гр, 45%",13990,1,0
2024-08-03,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-03,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-03,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-03,Best,"Каймак 200 гр, 50%",8990,1,0
2024-08-03,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-03,Kamilka,"Сметана 200 гр, 20%",11990,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-03,Mezon,"Сметана 200 гр, 20%",5490,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 3.2%",15590,1,0
2024-08-03,Kamilka,"Сметана 400 гр, 20%",20590,1,0
2024-08-03,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-03,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-03,Best,"Каймак 200 гр, 50%",8990,1,0
2024-08-03,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-03,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-03,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-03,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-03,Kamilka,"Кефир 450 гр, 3.2%",8590,1,0
2024-08-03,Mezon,"Кефир 0.5 л, 2.5%",5990,1,0
2024-08-03,Best,"Сметана 400 гр, 20%",12590,1,0
2024-08-03,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-03,Best,Творожная паста 200 гр,6990,1,0
2024-08-03,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-03,Best,"Сметана 200 гр, 20%",8390,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-03,Mezon,"Кефир 0.5 л, 2.5%",5990,1,0
2024-08-03,Pure Milky,"Каймак 180 гр, 45%",13990,1,0
2024-08-03,Mezon,"Сметана 200 гр, 20%",5490,1,0
2024-08-03,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-03,Best,"Сметана 400 гр, 20%",12590,1,0
2024-08-03,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-03,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-03,Dobroe,"Кефир 1 л, 1%",14590,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-03,Kamilka,"Сметана 400 гр, 20%",20590,1,0
2024-08-03,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-03,Rash Milk,"Сметана 400 гр, 20%",14990,1,0
2024-08-04,Kamilka,"Каймак 200 гр, 45%",15390,1,0
2024-08-04,Pure Milky,"Кефир 920 мл, 3.2%",15590,1,0
2024-08-04,Dobroe,"Кефир 1 л, 1%",14590,1,0
2024-08-04,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-04,Pure Milky,"Сметана 180 гр, 20%",11490,1,0
2024-08-04,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-04,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-04,Mezon,"Сметана 200 гр, 20%",5490,1,0
2024-08-04,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-04,Mezon,"Кефир 1 л, 2.5%",10490,1,0
2024-08-04,Dobroe,"Кефир 1 л, 1%",14590,1,0
2024-08-04,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-04,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-04,Best,"Кефир 1 л, 2.5%",10900,1,0
2024-08-04,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-04,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-04,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-04,Pure Milky,"Кефир 920 мл, 1%",13590,1,0
2024-08-04,Kamilka,"Каймак 400 гр, 45%",28290,1,0
2024-08-04,Kamilka,"Сметана 200 гр, 20%",11990,1,0
2024-08-04,Pure Milky,"Кефир 920 мл, 2.5%",15390,1,0
2024-08-04,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-04,Pure Milky,"Кефир 920 мл, 3.2%",15590,1,0
2024-08-04,Pure Milky,"Сметана 180 гр, 20%",11490,1,0
2024-08-04,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-04,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-04,Kamilka,"Сметана 400 гр, 20%",20590,1,0
2024-08-04,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-04,Pure Milky,"Сметана 180 гр, 20%",11490,1,0
2024-08-04,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-04,Best,Творожная паста 200 гр,6990,1,0
2024-08-04,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-04,Rash Milk,"Сметана 400 гр, 10%",7490,1,0
2024-08-04,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-04,Dobroe,"Катык 1750 гр, 3.5%",19990,1,0
2024-08-04,Best,"Кефир 500 мл, 2.5%",8990,1,0
2024-08-04,Mezon,"Сметана 200 гр, 20%",5490,1,0
2024-08-04,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-04,Best,"Кефир 1 л, 2.5%",10900,1,0
2024-08-04,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-04,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-04,Mezon,"Каймак 200 гр, 45%",6890,1,0
2024-08-04,Pure Milky,"Кефир 920 мл, 3.2%",15590,1,0
2024-08-04,Best,"Каймак 200 гр, 50%",8990,1,0
2024-08-04,Dobroe,"Сметана 400 гр, 15%",19990,1,0
2024-08-04,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-04,Kamilka,"Кефир 450 гр, 3.2%",8590,1,0
2024-08-04,Kamilka,"Сметана 200 гр, 20%",11990,1,1
2024-08-04,Kamilka,"Творожная паста 200 гр, 5%",12990,1,0
2024-08-04,Best,"Каймак 400 гр, 50%",12990,1,0
2024-08-04,Pure Milky,"Каймак 180 гр, 45%",13990,1,0
2024-08-04,Pure Milky,"Сметана 350 гр, 20%",17490,1,0
2024-08-04,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-04,Pure Milky,"Каймак 350 гр, 45%",26490,1,0
2024-08-04,Kamilka,"Катык 900 гр, 3%",15390,1,0
2024-08-04,Pure Milky,"Каймак 180 гр, 45%",13990,1,0
2024-08-04,Mezon,"Каймак 400 гр, 45%",12590,1,0
2024-08-04,Rash Milk,"Сметана 400 гр, 15%",13790,1,0
2024-08-04,Mezon,"Кефир 0.5 л, 2.5%",5990,1,0
