transaction_id,user_id,transaction_date,transaction_type,amount,route_type,fee_amount
57521,7449,2024-02-03,p2p_transfer,76287.74,via_salom,0.0
57522,4053,2024-12-13,payment,107618.99,direct,0.0
57523,6755,2024-06-13,cash_withdrawal,167686.26,direct,0.0
57524,3654,2025-03-19,payment,647594.94,direct,0.0
57525,8004,2025-03-04,cash_withdrawal,169759.04,direct,0.0
57526,7325,2025-08-18,cash_withdrawal,412617.36,direct,0.0
57527,3430,2025-09-09,payment,178164.56,direct,0.0
57528,7743,2025-12-04,credit_payment,92418.36,direct,0.0
57529,9230,2025-01-09,p2p_transfer,270549.41,direct,5383.93
57530,1958,2024-07-21,payment,85606.16,direct,0.0
57531,1872,2025-08-28,p2p_transfer,107975.68,via_salom,0.0
57532,3970,2025-07-02,p2p_transfer,887830.31,direct,17667.82
57533,7586,2025-05-06,payment,365622.8,direct,0.0
57534,773,2024-09-24,p2p_transfer,226841.12,direct,4514.14
57535,2241,2024-10-29,p2p_transfer,343330.82,direct,6832.28
57536,1849,2025-06-12,cash_withdrawal,1171.16,direct,0.0
57537,1553,2024-09-02,p2p_transfer,914528.18,via_salom,0.0
57538,6040,2024-02-13,p2p_transfer,73930.09,via_salom,0.0
57539,4465,2025-12-11,p2p_transfer,279291.41,direct,5557.9
57540,2072,2025-06-23,p2p_transfer,449290.3,direct,8940.88
57541,6078,2024-10-06,p2p_transfer,238150.78,direct,4739.2
57542,4217,2025-05-18,cash_withdrawal,95837.05,direct,0.0
57543,7017,2024-02-11,p2p_transfer,147987.01,direct,2944.94
57544,1670,2024-12-26,p2p_transfer,235805.62,via_salom,0.0
57545,5955,2024-11-15,p2p_transfer,272684.14,direct,5426.41
57546,5389,2024-01-08,payment,51069.16,direct,0.0
57547,7245,2025-01-03,credit_payment,235224.48,direct,0.0
57548,2886,2024-02-17,payment,672578.07,direct,0.0
57549,5911,2025-05-10,cash_withdrawal,146422.56,direct,0.0
57550,3158,2024-07-30,p2p_transfer,100461.0,direct,1999.17
57551,6483,2024-09-16,cash_withdrawal,28491.74,direct,0.0
57552,5630,2024-04-11,p2p_transfer,212359.71,direct,4225.96
57553,7382,2024-02-13,p2p_transfer,29415.27,via_salom,0.0
57554,421,2025-10-11,p2p_transfer,292406.68,direct,5818.89
57555,1143,2024-03-11,p2p_transfer,57021.26,direct,1134.72
57556,9084,2024-06-14,p2p_transfer,65240.39,direct,1298.28
57557,6572,2024-10-04,p2p_transfer,513646.76,direct,10221.57
57558,3511,2025-06-18,p2p_transfer,245882.88,direct,4893.07
57559,478,2024-03-19,cash_withdrawal,185159.41,direct,0.0
57560,9525,2025-07-15,payment,9975.9,direct,0.0
57561,896,2024-05-08,cash_withdrawal,231530.3,direct,0.0
57562,6685,2024-12-27,p2p_transfer,166477.25,direct,3312.9
57563,9217,2024-11-17,p2p_transfer,387975.91,via_salom,0.0
57564,2227,2025-05-29,p2p_transfer,722110.58,direct,14370.0
57565,5381,2025-01-15,p2p_transfer,607614.95,direct,12091.54
57566,3543,2025-05-18,p2p_transfer,216994.51,via_salom,0.0
57567,9943,2025-10-11,p2p_transfer,88598.47,direct,1763.11
57568,7402,2025-08-08,payment,458570.48,direct,0.0
57569,4448,2025-08-19,p2p_transfer,30641.64,via_salom,0.0
57570,197,2024-01-23,payment,428146.43,direct,0.0
57571,2327,2024-12-10,p2p_transfer,129065.33,direct,2568.4
57572,4630,2025-05-05,p2p_transfer,79887.61,via_salom,0.0
57573,5889,2024-03-02,cash_withdrawal,257872.48,direct,0.0
57574,2859,2024-11-04,payment,83996.02,direct,0.0
57575,5280,2025-02-27,payment,203081.03,direct,0.0
57576,1440,2025-03-11,p2p_transfer,306189.44,direct,6093.17
57577,1022,2025-09-09,payment,157852.96,direct,0.0
57578,3867,2024-11-25,p2p_transfer,1137883.84,direct,22643.89
57579,5916,2024-12-21,p2p_transfer,523540.68,direct,10418.46
57580,1315,2024-02-14,p2p_transfer,556327.96,via_salom,0.0
57581,7036,2025-12-24,payment,298638.72,direct,0.0
57582,88,2025-01-09,payment,754229.29,direct,0.0
57583,6471,2025-02-03,payment,972974.19,direct,0.0
57584,2894,2025-11-21,p2p_transfer,1418229.54,direct,28222.77
57585,7454,2024-12-23,credit_payment,109711.71,direct,0.0
57586,2776,2025-04-03,p2p_transfer,220050.65,direct,4379.01
57587,7457,2025-05-28,p2p_transfer,324173.29,direct,6451.05
57588,8376,2024-06-28,p2p_transfer,469392.05,direct,9340.9
57589,6158,2025-10-14,payment,49936.28,direct,0.0
57590,4057,2025-02-20,payment,109853.73,direct,0.0
57591,4542,2025-07-23,p2p_transfer,23444.93,direct,466.55
57592,9229,2024-06-24,payment,214419.75,direct,0.0
57593,370,2025-07-21,payment,29167.57,direct,0.0
57594,6861,2025-07-19,p2p_transfer,313516.63,direct,6238.98
57595,7376,2025-05-08,payment,494826.26,direct,0.0
57596,2870,2024-03-26,p2p_transfer,382623.8,direct,7614.21
57597,828,2024-09-21,payment,12771.03,direct,0.0
57598,785,2024-01-10,p2p_transfer,67720.03,via_salom,0.0
57599,4690,2024-08-06,p2p_transfer,539120.56,direct,10728.5
57600,4472,2024-09-22,payment,132415.29,direct,0.0
57601,1123,2024-11-09,p2p_transfer,402377.93,via_salom,0.0
57602,8407,2025-07-29,payment,194437.13,direct,0.0
57603,5175,2024-12-28,payment,95183.29,direct,0.0
57604,6216,2024-07-12,payment,39133.9,direct,0.0
57605,5774,2024-10-23,p2p_transfer,3920.02,direct,78.01
57606,7376,2024-11-12,p2p_transfer,172458.04,direct,3431.91
57607,9454,2025-09-05,p2p_transfer,148091.93,direct,2947.03
57608,582,2024-02-26,credit_payment,134200.47,direct,0.0
57609,4748,2024-11-29,payment,523235.89,direct,0.0
57610,3780,2025-07-13,p2p_transfer,117431.86,direct,2336.89
57611,4415,2025-10-19,p2p_transfer,101188.3,via_salom,0.0
57612,2156,2025-07-24,p2p_transfer,124843.16,direct,2484.38
57613,1697,2025-06-28,cash_withdrawal,297734.61,direct,0.0
57614,5186,2025-03-20,payment,299294.26,direct,0.0
57615,1152,2025-03-20,p2p_transfer,78996.32,direct,1572.03
57616,1239,2024-12-05,payment,685563.66,direct,0.0
57617,4212,2025-01-27,payment,454264.17,direct,0.0
57618,9655,2024-12-20,payment,1190570.45,direct,0.0
57619,191,2024-10-06,p2p_transfer,213626.66,direct,4251.17
57620,8499,2025-08-15,p2p_transfer,97193.96,direct,1934.16
57621,6447,2025-12-29,payment,64453.17,direct,0.0
57622,9498,2025-12-26,payment,237174.9,direct,0.0
57623,7919,2025-02-16,payment,58483.49,direct,0.0
57624,3580,2024-06-11,p2p_transfer,67244.5,direct,1338.17
57625,220,2025-04-02,cash_withdrawal,818311.51,direct,0.0
57626,7640,2025-05-09,p2p_transfer,271760.97,direct,5408.04
57627,5581,2025-08-19,payment,169020.33,direct,0.0
57628,1437,2025-05-20,payment,616436.07,direct,0.0
57629,3344,2024-05-11,credit_payment,2010405.74,direct,0.0
57630,3823,2025-08-18,p2p_transfer,132828.89,direct,2643.29
57631,7631,2024-07-22,payment,1206177.7,direct,0.0
57632,9100,2025-10-10,cash_withdrawal,986998.23,direct,0.0
57633,5371,2025-03-27,cash_withdrawal,21911.24,direct,0.0
57634,3217,2025-01-05,p2p_transfer,18329.37,direct,364.75
57635,2373,2025-08-31,payment,121809.44,direct,0.0
57636,4581,2024-03-15,cash_withdrawal,123501.22,direct,0.0
57637,1435,2025-09-17,p2p_transfer,25405.22,direct,505.56
57638,1895,2024-05-26,p2p_transfer,141578.45,via_salom,0.0
57639,1269,2025-11-28,payment,460866.25,direct,0.0
57640,2366,2024-09-18,p2p_transfer,849069.65,direct,16896.49
57641,7379,2025-07-23,p2p_transfer,65558.76,via_salom,0.0
57642,8565,2024-10-14,p2p_transfer,261656.46,via_salom,0.0
57643,5815,2025-02-27,payment,384168.18,direct,0.0
57644,1042,2025-01-02,cash_withdrawal,364232.72,direct,0.0
57645,2179,2024-07-21,p2p_transfer,137410.18,via_salom,0.0
57646,8686,2025-02-09,credit_payment,79216.83,direct,0.0
57647,968,2024-12-08,payment,587192.33,direct,0.0
57648,1198,2025-04-10,cash_withdrawal,837102.38,direct,0.0
57649,3240,2025-05-05,credit_payment,431330.61,direct,0.0
57650,4562,2025-01-18,payment,204066.95,direct,0.0
57651,3484,2024-08-19,p2p_transfer,713354.18,direct,14195.75
57652,6466,2025-07-03,payment,696338.51,direct,0.0
57653,7031,2024-06-11,cash_withdrawal,241650.09,direct,0.0
57654,5679,2024-02-13,payment,6256.82,direct,0.0
57655,1544,2024-12-21,p2p_transfer,334117.23,direct,6648.93
57656,9630,2025-10-27,payment,20862.96,direct,0.0
57657,2132,2025-07-02,p2p_transfer,60747.84,direct,1208.88
57658,1106,2024-04-03,p2p_transfer,322919.9,via_salom,0.0
57659,8241,2024-08-04,payment,373737.34,direct,0.0
57660,6833,2025-01-29,payment,3831.56,direct,0.0
57661,6690,2025-11-17,payment,103229.12,direct,0.0
57662,8057,2025-02-16,payment,584583.15,direct,0.0
57663,7072,2025-05-08,credit_payment,142038.22,direct,0.0
57664,8788,2024-04-09,p2p_transfer,223142.24,direct,4440.53
57665,1630,2024-07-19,credit_payment,163337.88,direct,0.0
57666,4076,2025-07-27,payment,283840.26,direct,0.0
57667,4526,2024-01-09,p2p_transfer,132494.64,direct,2636.64
57668,5535,2024-01-25,p2p_transfer,290193.2,direct,5774.84
57669,7159,2024-07-17,credit_payment,71598.86,direct,0.0
57670,4687,2024-04-17,p2p_transfer,135857.77,via_salom,0.0
57671,921,2024-12-07,cash_withdrawal,151048.62,direct,0.0
57672,497,2024-11-07,p2p_transfer,497694.56,via_salom,0.0
57673,851,2025-09-22,p2p_transfer,422501.69,direct,8407.78
57674,8463,2025-09-26,p2p_transfer,89587.69,direct,1782.8
57675,3864,2025-06-20,payment,160677.98,direct,0.0
57676,7939,2025-02-20,payment,58282.09,direct,0.0
57677,6475,2024-11-05,p2p_transfer,30913.59,direct,615.18
57678,6385,2024-10-31,payment,96863.17,direct,0.0
57679,2874,2024-03-12,payment,403914.77,direct,0.0
57680,6086,2025-06-18,payment,1476674.57,direct,0.0
57681,2142,2024-04-23,p2p_transfer,351962.46,direct,7004.05
57682,1819,2025-02-04,payment,36811.35,direct,0.0
57683,4627,2024-10-04,payment,172261.47,direct,0.0
57684,7413,2025-04-15,p2p_transfer,37456.14,direct,745.38
57685,9888,2025-12-23,p2p_transfer,482867.25,direct,9609.06
57686,1866,2025-06-02,payment,643343.23,direct,0.0
57687,6231,2024-01-16,credit_payment,642193.96,direct,0.0
57688,793,2024-02-29,p2p_transfer,186380.52,via_salom,0.0
57689,3448,2024-10-13,p2p_transfer,37529.83,direct,746.84
57690,625,2025-10-18,credit_payment,277182.76,direct,0.0
57691,5887,2025-06-07,payment,16652.67,direct,0.0
57692,8829,2024-05-05,p2p_transfer,271914.97,direct,5411.11
57693,6541,2024-02-12,p2p_transfer,140996.71,direct,2805.83
57694,9455,2024-07-03,p2p_transfer,35543.83,direct,707.32
57695,2851,2025-05-18,credit_payment,251762.16,direct,0.0
57696,6909,2024-05-03,p2p_transfer,168859.6,direct,3360.31
57697,3349,2024-12-12,p2p_transfer,65545.25,direct,1304.35
57698,2270,2025-05-27,payment,135443.64,direct,0.0
57699,5452,2024-05-05,credit_payment,66523.18,direct,0.0
57700,6328,2025-11-26,p2p_transfer,381378.99,direct,7589.44
57701,9501,2024-11-10,p2p_transfer,38119.18,direct,758.57
57702,4786,2024-11-30,cash_withdrawal,198191.06,direct,0.0
57703,2328,2024-03-04,payment,86165.16,direct,0.0
57704,8635,2025-12-17,payment,494756.75,direct,0.0
57705,8082,2024-11-27,credit_payment,515150.49,direct,0.0
57706,295,2024-11-28,p2p_transfer,167870.38,via_salom,0.0
57707,7800,2024-05-19,p2p_transfer,252333.4,direct,5021.43
57708,7333,2025-07-16,cash_withdrawal,361598.44,direct,0.0
57709,7377,2024-07-25,p2p_transfer,203983.57,direct,4059.27
57710,4035,2024-11-01,payment,458546.33,direct,0.0
57711,4440,2025-02-26,p2p_transfer,245227.5,direct,4880.03
57712,5963,2025-04-23,p2p_transfer,524558.4,via_salom,0.0
57713,4480,2025-07-27,payment,23140.48,direct,0.0
57714,8929,2024-06-26,cash_withdrawal,193065.02,direct,0.0
57715,1539,2025-01-21,payment,495926.74,direct,0.0
57716,6720,2025-12-26,payment,194091.11,direct,0.0
57717,7569,2025-09-20,payment,209511.27,direct,0.0
57718,3428,2024-05-27,cash_withdrawal,534351.25,direct,0.0
57719,9644,2024-10-14,p2p_transfer,710155.77,direct,14132.1
57720,2271,2024-07-30,cash_withdrawal,401248.19,direct,0.0
57721,7811,2024-03-20,credit_payment,70005.67,direct,0.0
57722,170,2025-09-15,p2p_transfer,175666.1,via_salom,0.0
57723,8927,2025-12-25,p2p_transfer,44752.28,direct,890.57
57724,9876,2025-04-25,payment,109684.5,direct,0.0
57725,857,2025-10-22,credit_payment,64545.07,direct,0.0
57726,2628,2024-12-03,cash_withdrawal,39344.13,direct,0.0
57727,2132,2024-11-13,p2p_transfer,19735.1,direct,392.73
57728,2873,2024-05-03,payment,102508.62,direct,0.0
57729,3396,2024-04-23,payment,27107.24,direct,0.0
57730,1483,2024-12-14,p2p_transfer,91925.81,direct,1829.32
57731,2674,2025-06-13,p2p_transfer,659905.39,direct,13132.12
57732,8215,2025-12-15,payment,65060.48,direct,0.0
57733,8231,2025-05-08,payment,399579.55,direct,0.0
57734,3088,2024-04-13,p2p_transfer,541514.67,via_salom,0.0
57735,5392,2025-01-28,p2p_transfer,412775.42,direct,8214.23
57736,7686,2025-12-27,credit_payment,815061.26,direct,0.0
57737,4993,2024-06-19,p2p_transfer,390748.48,via_salom,0.0
57738,5092,2025-06-01,p2p_transfer,1018446.52,direct,20267.09
57739,2611,2025-12-06,p2p_transfer,18179.0,via_salom,0.0
57740,8582,2025-08-30,payment,50582.04,direct,0.0
57741,4856,2024-06-10,p2p_transfer,1295954.08,via_salom,0.0
57742,3809,2024-05-12,p2p_transfer,59429.26,via_salom,0.0
57743,3144,2025-02-06,p2p_transfer,217205.64,direct,4322.39
57744,5023,2025-04-30,p2p_transfer,520157.55,direct,10351.14
57745,7514,2024-06-17,payment,40324.94,direct,0.0
57746,4379,2024-05-22,cash_withdrawal,299238.32,direct,0.0
57747,9584,2025-02-17,p2p_transfer,418086.38,direct,8319.92
57748,7213,2024-11-29,payment,12485.38,direct,0.0
57749,3557,2025-06-28,p2p_transfer,560233.89,direct,11148.65
57750,7321,2024-12-04,p2p_transfer,242586.97,via_salom,0.0
57751,5369,2024-04-22,payment,474509.68,direct,0.0
57752,9988,2024-05-15,p2p_transfer,118425.26,direct,2356.66
57753,4665,2024-03-04,p2p_transfer,8073.71,direct,160.67
57754,328,2025-03-10,p2p_transfer,49903.84,direct,993.09
57755,3292,2025-09-20,p2p_transfer,203359.11,direct,4046.85
57756,9597,2025-12-16,p2p_transfer,219429.37,via_salom,0.0
57757,3308,2025-06-28,p2p_transfer,217218.73,direct,4322.65
57758,723,2025-02-06,p2p_transfer,373591.48,direct,7434.47
57759,3655,2024-04-22,cash_withdrawal,251714.53,direct,0.0
57760,4172,2025-05-29,p2p_transfer,793136.7,direct,15783.42
57761,273,2025-06-28,payment,493722.93,direct,0.0
57762,3110,2024-06-26,payment,574857.34,direct,0.0
57763,6907,2025-11-09,payment,248557.92,direct,0.0
57764,4815,2025-07-27,p2p_transfer,222842.2,via_salom,0.0
57765,5434,2024-10-08,payment,652818.58,direct,0.0
57766,2464,2024-04-08,p2p_transfer,537827.28,direct,10702.76
57767,1042,2024-05-18,credit_payment,689805.11,direct,0.0
57768,3367,2025-10-06,p2p_transfer,88148.73,via_salom,0.0
57769,622,2025-11-09,p2p_transfer,691589.28,direct,13762.63
57770,117,2024-06-10,p2p_transfer,203817.96,direct,4055.98
57771,2969,2024-04-13,payment,9838.44,direct,0.0
57772,6389,2024-02-17,p2p_transfer,623345.43,direct,12404.57
57773,977,2024-12-14,p2p_transfer,362649.11,via_salom,0.0
57774,8496,2025-09-16,credit_payment,261699.27,direct,0.0
57775,2447,2025-11-25,credit_payment,204913.04,direct,0.0
57776,3638,2025-04-30,payment,32102.71,direct,0.0
57777,2443,2024-12-19,credit_payment,323387.52,direct,0.0
57778,8509,2024-10-26,cash_withdrawal,388359.77,direct,0.0
57779,113,2025-08-30,payment,57231.73,direct,0.0
57780,8449,2024-02-16,p2p_transfer,666098.29,direct,13255.36
57781,2425,2024-06-17,cash_withdrawal,155083.58,direct,0.0
57782,4613,2025-09-14,payment,179977.49,direct,0.0
57783,8825,2024-11-20,p2p_transfer,96010.4,via_salom,0.0
57784,4181,2024-03-10,p2p_transfer,360198.97,direct,7167.96
57785,6007,2024-05-12,p2p_transfer,672962.19,direct,13391.95
57786,3191,2025-04-05,credit_payment,5975.23,direct,0.0
57787,5534,2024-05-02,credit_payment,160074.78,direct,0.0
57788,3822,2024-10-22,p2p_transfer,533419.12,direct,10615.04
57789,4027,2025-04-11,p2p_transfer,18451.56,direct,367.19
57790,8282,2025-11-23,p2p_transfer,255011.21,via_salom,0.0
57791,7617,2025-12-14,p2p_transfer,319465.86,direct,6357.37
57792,5560,2025-10-24,payment,14214.23,direct,0.0
57793,9492,2024-06-20,p2p_transfer,42254.27,direct,840.86
57794,338,2025-02-18,cash_withdrawal,159924.07,direct,0.0
57795,1001,2025-01-26,p2p_transfer,40045.59,via_salom,0.0
57796,2479,2025-12-31,payment,116802.11,direct,0.0
57797,634,2025-02-07,p2p_transfer,275108.79,via_salom,0.0
57798,8473,2024-03-28,credit_payment,210099.28,direct,0.0
57799,7994,2025-06-01,p2p_transfer,66199.86,direct,1317.38
57800,9936,2024-07-23,p2p_transfer,489376.58,direct,9738.59
57801,9883,2025-10-08,p2p_transfer,350985.17,via_salom,0.0
57802,2963,2025-10-21,p2p_transfer,270519.31,direct,5383.33
57803,1894,2024-10-10,p2p_transfer,90402.22,direct,1799.0
57804,4268,2025-05-29,payment,159601.89,direct,0.0
57805,8067,2025-04-10,p2p_transfer,1218923.7,direct,24256.58
57806,8414,2024-09-14,cash_withdrawal,385600.45,direct,0.0
57807,7757,2025-03-01,p2p_transfer,19965.88,direct,397.32
57808,2861,2024-05-19,p2p_transfer,58901.34,direct,1172.14
57809,7673,2024-09-29,p2p_transfer,152216.36,direct,3029.11
57810,9407,2024-10-23,p2p_transfer,631016.13,direct,12557.22
57811,1,2025-05-23,cash_withdrawal,84261.7,direct,0.0
57812,5620,2024-01-17,p2p_transfer,77573.57,direct,1543.71
57813,4225,2025-11-15,p2p_transfer,616645.0,via_salom,0.0
57814,1639,2024-12-27,p2p_transfer,142590.44,via_salom,0.0
57815,1782,2024-09-06,payment,254882.48,direct,0.0
57816,8749,2025-01-07,p2p_transfer,151334.66,direct,3011.56
57817,8423,2025-11-04,payment,110102.38,direct,0.0
57818,6547,2025-01-06,p2p_transfer,98337.37,via_salom,0.0
57819,9080,2024-05-28,p2p_transfer,236492.57,via_salom,0.0
57820,7697,2025-11-07,credit_payment,86964.27,direct,0.0
57821,7641,2024-03-17,p2p_transfer,581304.53,direct,11567.96
57822,1115,2024-04-20,credit_payment,368590.22,direct,0.0
57823,6688,2024-07-08,p2p_transfer,21815.31,direct,434.12
57824,5091,2025-11-08,payment,46750.78,direct,0.0
57825,1062,2024-01-24,p2p_transfer,481638.14,via_salom,0.0
57826,437,2025-01-03,p2p_transfer,103558.65,via_salom,0.0
57827,1692,2024-12-08,payment,104325.66,direct,0.0
57828,7577,2024-08-16,p2p_transfer,729725.83,direct,14521.54
57829,8109,2024-06-24,p2p_transfer,426689.17,direct,8491.11
57830,6374,2024-12-14,p2p_transfer,900303.94,direct,17916.05
57831,4213,2025-07-10,p2p_transfer,56377.54,direct,1121.91
57832,2583,2024-01-13,payment,15378.86,direct,0.0
57833,6680,2024-12-17,credit_payment,344547.3,direct,0.0
57834,8996,2024-03-11,cash_withdrawal,295617.16,direct,0.0
57835,2990,2025-01-17,p2p_transfer,50041.53,direct,995.83
57836,1130,2025-07-21,p2p_transfer,986259.43,direct,19626.56
57837,8277,2024-07-15,payment,72319.91,direct,0.0
57838,6701,2024-04-30,payment,18939.08,direct,0.0
57839,394,2025-10-09,payment,410937.52,direct,0.0
57840,365,2025-08-26,cash_withdrawal,352443.51,direct,0.0
57841,5916,2025-02-17,credit_payment,526081.31,direct,0.0
57842,6493,2024-07-26,payment,352274.05,direct,0.0
57843,8655,2025-01-14,p2p_transfer,585331.42,direct,11648.1
57844,1144,2024-01-26,p2p_transfer,440210.49,direct,8760.19
57845,5882,2025-08-28,cash_withdrawal,242149.19,direct,0.0
57846,8989,2024-11-04,payment,28041.37,direct,0.0
57847,4638,2024-05-19,credit_payment,65116.06,direct,0.0
57848,7469,2025-11-02,payment,140805.41,direct,0.0
57849,2458,2024-02-03,cash_withdrawal,343159.58,direct,0.0
57850,2907,2024-06-23,cash_withdrawal,519272.56,direct,0.0
57851,2504,2024-10-27,p2p_transfer,623174.09,direct,12401.16
57852,2392,2024-06-08,p2p_transfer,20669.67,direct,411.33
57853,8546,2025-12-17,payment,1420147.69,direct,0.0
57854,1543,2024-02-16,p2p_transfer,208100.87,via_salom,0.0
57855,7795,2024-10-14,payment,7240.78,direct,0.0
57856,9961,2025-12-04,p2p_transfer,449600.49,via_salom,0.0
57857,7619,2024-06-14,p2p_transfer,106126.65,direct,2111.92
57858,942,2024-02-23,credit_payment,524557.65,direct,0.0
57859,6216,2024-02-09,payment,211656.27,direct,0.0
57860,732,2024-05-31,p2p_transfer,126993.74,direct,2527.18
57861,9496,2024-08-07,p2p_transfer,224742.31,direct,4472.37
57862,4410,2024-07-20,payment,729164.56,direct,0.0
57863,692,2025-06-08,payment,227084.11,direct,0.0
57864,1117,2024-04-24,cash_withdrawal,381022.78,direct,0.0
57865,495,2025-06-28,payment,122299.35,direct,0.0
57866,4755,2025-10-31,credit_payment,268548.51,direct,0.0
57867,3739,2024-12-29,p2p_transfer,225388.74,via_salom,0.0
57868,3075,2025-04-11,p2p_transfer,266694.79,via_salom,0.0
57869,8702,2025-11-19,p2p_transfer,128454.0,direct,2556.23
57870,4624,2025-12-19,p2p_transfer,271130.8,direct,5395.5
57871,7884,2025-11-27,payment,634653.73,direct,0.0
57872,9958,2024-04-21,p2p_transfer,141692.24,direct,2819.68
57873,3579,2025-02-11,payment,180576.56,direct,0.0
57874,9921,2024-09-23,credit_payment,108865.55,direct,0.0
57875,1204,2024-01-19,p2p_transfer,890217.4,direct,17715.33
57876,8802,2024-03-21,cash_withdrawal,148796.52,direct,0.0
57877,333,2025-03-04,cash_withdrawal,159447.76,direct,0.0
57878,2549,2024-11-21,credit_payment,55584.86,direct,0.0
57879,9411,2025-03-31,payment,263789.39,direct,0.0
57880,6424,2025-11-29,p2p_transfer,143929.77,direct,2864.2
57881,5750,2024-02-12,p2p_transfer,495922.58,direct,9868.86
57882,8432,2025-02-15,payment,1065457.99,direct,0.0
57883,8670,2025-08-08,p2p_transfer,391581.9,direct,7792.48
