card_id,user_id,card_type,bank_name,payment_system
2742,811,Other Bank,Hamkor Bank,Uzcard
2743,812,Salom,TBC,Uzcard
2744,812,Virtual Uzcard,TBC,Uzcard
2745,812,Virtual Humo,TBC,Humo
2746,812,Other Bank,Anor Bank,Uzcard
2747,813,Salom,TBC,Uzcard
2748,813,Virtual Uzcard,TBC,Uzcard
2749,813,Virtual Humo,TBC,Humo
2750,814,Virtual Uzcard,TBC,Uzcard
2751,815,Salom,TBC,Uzcard
2752,815,Other Bank,Aloqa Bank,Uzcard
2753,816,Osmon,TBC,Humo
2754,816,Other Bank,Kapital Bank,Humo
2755,817,Osmon,TBC,Humo
2756,817,Other Bank,Aloqa Bank,Humo
2757,818,Virtual Uzcard,TBC,Uzcard
2758,818,Virtual Humo,TBC,Humo
2759,818,Other Bank,Ipoteka Bank,Uzcard
2760,818,Other Bank,Hamkor Bank,Uzcard
2761,819,Salom,TBC,Uzcard
2762,819,Virtual Uzcard,TBC,Uzcard
2763,819,Virtual Humo,TBC,Humo
2764,819,Other Bank,Ipoteka Bank,Uzcard
2765,820,Virtual Uzcard,TBC,Uzcard
2766,820,Virtual Humo,TBC,Humo
2767,820,Other Bank,Anor Bank,Humo
2768,820,Other Bank,Infin Bank,Humo
2769,821,Salom,TBC,Uzcard
2770,822,Salom,TBC,Uzcard
2771,822,Virtual Humo,TBC,Humo
2772,822,Other Bank,Xalq Bank,Uzcard
2773,822,Other Bank,Kapital Bank,Humo
2774,823,Virtual Uzcard,TBC,Uzcard
2775,823,Virtual Humo,TBC,Humo
2776,824,Salom,TBC,Uzcard
2777,824,Virtual Uzcard,TBC,Uzcard
2778,824,Other Bank,Anor Bank,Uzcard
2779,825,Salom,TBC,Uzcard
2780,825,Virtual Uzcard,TBC,Uzcard
2781,825,Other Bank,Xalq Bank,Humo
2782,825,Other Bank,Trast Bank,Uzcard
2783,825,Other Bank,Anor Bank,Humo
2784,826,Salom,TBC,Uzcard
2785,826,Virtual Uzcard,TBC,Uzcard
2786,826,Virtual Humo,TBC,Humo
2787,826,Other Bank,Trast Bank,Humo
2788,827,Salom,TBC,Uzcard
2789,827,Osmon,TBC,Humo
2790,827,Virtual Humo,TBC,Humo
2791,828,Salom,TBC,Uzcard
2792,828,Virtual Humo,TBC,Humo
2793,828,Other Bank,Ipoteka Bank,Humo
2794,828,Other Bank,Kapital Bank,Uzcard
2795,829,Virtual Uzcard,TBC,Uzcard
2796,829,Other Bank,Xalq Bank,Humo
2797,830,Salom,TBC,Uzcard
2798,830,Osmon,TBC,Humo
2799,830,Virtual Uzcard,TBC,Uzcard
2800,830,Virtual Humo,TBC,Humo
2801,830,Other Bank,Aloqa Bank,Humo
2802,831,Salom,TBC,Uzcard
2803,831,Virtual Humo,TBC,Humo
2804,832,Salom,TBC,Uzcard
2805,832,Virtual Humo,TBC,Humo
2806,832,Other Bank,Aloqa Bank,Uzcard
2807,832,Other Bank,Anor Bank,Humo
2808,832,Other Bank,Kapital Bank,Uzcard
2809,833,Salom,TBC,Uzcard
2810,833,Osmon,TBC,Humo
2811,833,Virtual Uzcard,TBC,Uzcard
2812,833,Virtual Humo,TBC,Humo
2813,833,Other Bank,Aloqa Bank,Humo
2814,833,Other Bank,Infin Bank,Humo
2815,833,Other Bank,Infin Bank,Uzcard
2816,834,Osmon,TBC,Humo
2817,834,Virtual Uzcard,TBC,Uzcard
2818,834,Virtual Humo,TBC,Humo
2819,834,Other Bank,Ipoteka Bank,Uzcard
2820,835,Virtual Humo,TBC,Humo
2821,835,Other Bank,Infin Bank,Humo
2822,836,Salom,TBC,Uzcard
2823,836,Virtual Uzcard,TBC,Uzcard
2824,836,Virtual Humo,TBC,Humo
2825,837,Salom,TBC,Uzcard
2826,837,Osmon,TBC,Humo
2827,837,Virtual Uzcard,TBC,Uzcard
2828,838,Salom,TBC,Uzcard
2829,838,Virtual Uzcard,TBC,Uzcard
2830,838,Other Bank,Hamkor Bank,Uzcard
2831,838,Other Bank,Infin Bank,Uzcard
2832,839,Salom,TBC,Uzcard
2833,839,Virtual Uzcard,TBC,Uzcard
2834,839,Other Bank,Anor Bank,Uzcard
2835,840,Virtual Uzcard,TBC,Uzcard
2836,840,Virtual Humo,TBC,Humo
2837,841,Osmon,TBC,Humo
2838,841,Virtual Uzcard,TBC,Uzcard
2839,841,Virtual Humo,TBC,Humo
2840,842,Virtual Humo,TBC,Humo
2841,842,Other Bank,Trast Bank,Humo
2842,842,Other Bank,Infin Bank,Humo
2843,842,Other Bank,Anor Bank,Humo
2844,843,Salom,TBC,Uzcard
2845,843,Osmon,TBC,Humo
2846,843,Virtual Uzcard,TBC,Uzcard
2847,843,Virtual Humo,TBC,Humo
2848,843,Other Bank,Anor Bank,Humo
2849,844,Virtual Uzcard,TBC,Uzcard
2850,844,Virtual Humo,TBC,Humo
2851,845,Salom,TBC,Uzcard
2852,845,Osmon,TBC,Humo
2853,845,Virtual Uzcard,TBC,Uzcard
2854,845,Other Bank,Anor Bank,Uzcard
2855,846,Virtual Uzcard,TBC,Uzcard
2856,846,Other Bank,Aloqa Bank,Humo
2857,847,Salom,TBC,Uzcard
2858,847,Virtual Uzcard,TBC,Uzcard
2859,847,Other Bank,Anor Bank,Humo
2860,848,Osmon,TBC,Humo
2861,848,Virtual Uzcard,TBC,Uzcard
2862,848,Virtual Humo,TBC,Humo
2863,848,Other Bank,Xalq Bank,Uzcard
2864,848,Other Bank,Hamkor Bank,Humo
2865,848,Other Bank,Infin Bank,Uzcard
2866,849,Osmon,TBC,Humo
2867,849,Virtual Uzcard,TBC,Uzcard
2868,849,Other Bank,Xalq Bank,Uzcard
2869,849,Other Bank,Aloqa Bank,Uzcard
2870,849,Other Bank,Trast Bank,Humo
2871,850,Virtual Uzcard,TBC,Uzcard
2872,850,Other Bank,Trast Bank,Uzcard
2873,851,Virtual Uzcard,TBC,Uzcard
2874,851,Virtual Humo,TBC,Humo
2875,852,Salom,TBC,Uzcard
2876,852,Virtual Uzcard,TBC,Uzcard
2877,852,Virtual Humo,TBC,Humo
2878,852,Other Bank,Infin Bank,Uzcard
2879,852,Other Bank,Infin Bank,Humo
2880,853,Salom,TBC,Uzcard
2881,853,Other Bank,Aloqa Bank,Uzcard
2882,854,Salom,TBC,Uzcard
2883,854,Osmon,TBC,Humo
2884,854,Virtual Humo,TBC,Humo
2885,855,Salom,TBC,Uzcard
2886,855,Virtual Uzcard,TBC,Uzcard
2887,855,Virtual Humo,TBC,Humo
2888,855,Other Bank,Xalq Bank,Uzcard
2889,855,Other Bank,Anor Bank,Humo
2890,855,Other Bank,Ipoteka Bank,Uzcard
2891,856,Salom,TBC,Uzcard
2892,856,Virtual Uzcard,TBC,Uzcard
2893,856,Virtual Humo,TBC,Humo
2894,857,Salom,TBC,Uzcard
2895,857,Virtual Uzcard,TBC,Uzcard
2896,857,Other Bank,Anor Bank,Humo
2897,857,Other Bank,Hamkor Bank,Uzcard
2898,857,Other Bank,Infin Bank,Humo
2899,858,Virtual Uzcard,TBC,Uzcard
2900,858,Virtual Humo,TBC,Humo
2901,859,Other Bank,Infin Bank,Humo
2902,860,Virtual Uzcard,TBC,Uzcard
2903,860,Other Bank,Anor Bank,Uzcard
2904,861,Osmon,TBC,Humo
2905,861,Virtual Uzcard,TBC,Uzcard
2906,862,Salom,TBC,Uzcard
2907,863,Virtual Uzcard,TBC,Uzcard
2908,864,Virtual Humo,TBC,Humo
2909,864,Other Bank,Xalq Bank,Humo
2910,864,Other Bank,Infin Bank,Uzcard
2911,864,Other Bank,Anor Bank,Humo
2912,865,Salom,TBC,Uzcard
2913,865,Osmon,TBC,Humo
2914,865,Virtual Uzcard,TBC,Uzcard
2915,865,Virtual Humo,TBC,Humo
2916,865,Other Bank,Kapital Bank,Humo
2917,865,Other Bank,Aloqa Bank,Uzcard
2918,866,Salom,TBC,Uzcard
2919,866,Virtual Humo,TBC,Humo
2920,866,Other Bank,Ipoteka Bank,Uzcard
2921,866,Other Bank,Ipoteka Bank,Uzcard
2922,867,Osmon,TBC,Humo
2923,867,Virtual Uzcard,TBC,Uzcard
2924,867,Other Bank,Ipoteka Bank,Uzcard
2925,867,Other Bank,Anor Bank,Uzcard
2926,868,Salom,TBC,Uzcard
2927,868,Osmon,TBC,Humo
2928,869,Salom,TBC,Uzcard
2929,869,Virtual Uzcard,TBC,Uzcard
2930,869,Other Bank,Xalq Bank,Uzcard
2931,869,Other Bank,Anor Bank,Uzcard
2932,869,Other Bank,Trast Bank,Humo
2933,870,Virtual Uzcard,TBC,Uzcard
2934,870,Virtual Humo,TBC,Humo
2935,870,Other Bank,Ipoteka Bank,Humo
2936,870,Other Bank,Xalq Bank,Uzcard
2937,870,Other Bank,Hamkor Bank,Uzcard
2938,871,Virtual Uzcard,TBC,Uzcard
2939,871,Virtual Humo,TBC,Humo
2940,871,Other Bank,Trast Bank,Uzcard
2941,871,Other Bank,Ipoteka Bank,Uzcard
2942,872,Salom,TBC,Uzcard
2943,872,Virtual Humo,TBC,Humo
2944,873,Osmon,TBC,Humo
2945,873,Virtual Uzcard,TBC,Uzcard
2946,873,Other Bank,Infin Bank,Uzcard
2947,874,Salom,TBC,Uzcard
2948,874,Virtual Uzcard,TBC,Uzcard
2949,874,Other Bank,Kapital Bank,Uzcard
2950,874,Other Bank,Aloqa Bank,Humo
2951,876,Salom,TBC,Uzcard
2952,876,Virtual Uzcard,TBC,Uzcard
2953,877,Salom,TBC,Uzcard
2954,877,Virtual Humo,TBC,Humo
2955,877,Other Bank,Xalq Bank,Uzcard
2956,877,Other Bank,Ipoteka Bank,Uzcard
2957,878,Salom,TBC,Uzcard
2958,878,Osmon,TBC,Humo
2959,878,Virtual Uzcard,TBC,Uzcard
2960,878,Virtual Humo,TBC,Humo
2961,878,Other Bank,Kapital Bank,Uzcard
2962,879,Salom,TBC,Uzcard
2963,879,Osmon,TBC,Humo
2964,879,Virtual Humo,TBC,Humo
2965,880,Osmon,TBC,Humo
2966,880,Virtual Uzcard,TBC,Uzcard
2967,880,Virtual Humo,TBC,Humo
2968,881,Salom,TBC,Uzcard
2969,881,Osmon,TBC,Humo
2970,881,Virtual Uzcard,TBC,Uzcard
2971,881,Virtual Humo,TBC,Humo
2972,881,Other Bank,Ipoteka Bank,Uzcard
2973,881,Other Bank,Hamkor Bank,Uzcard
2974,882,Salom,TBC,Uzcard
2975,882,Osmon,TBC,Humo
2976,882,Virtual Uzcard,TBC,Uzcard
2977,882,Virtual Humo,TBC,Humo
2978,882,Other Bank,Ipoteka Bank,Uzcard
2979,882,Other Bank,Hamkor Bank,Humo
2980,883,Salom,TBC,Uzcard
2981,884,Salom,TBC,Uzcard
2982,884,Virtual Uzcard,TBC,Uzcard
2983,884,Other Bank,Aloqa Bank,Uzcard
2984,885,Salom,TBC,Uzcard
2985,885,Virtual Uzcard,TBC,Uzcard
2986,885,Other Bank,Anor Bank,Humo
2987,886,Osmon,TBC,Humo
2988,886,Virtual Uzcard,TBC,Uzcard
2989,887,Salom,TBC,Uzcard
2990,887,Osmon,TBC,Humo
2991,888,Other Bank,Hamkor Bank,Humo
2992,889,Salom,TBC,Uzcard
2993,889,Virtual Uzcard,TBC,Uzcard
2994,889,Virtual Humo,TBC,Humo
2995,889,Other Bank,Kapital Bank,Uzcard
2996,890,Salom,TBC,Uzcard
2997,890,Osmon,TBC,Humo
2998,890,Virtual Uzcard,TBC,Uzcard
2999,890,Virtual Humo,TBC,Humo
3000,891,Salom,TBC,Uzcard
3001,891,Virtual Uzcard,TBC,Uzcard
3002,891,Other Bank,Hamkor Bank,Humo
3003,892,Salom,TBC,Uzcard
3004,892,Osmon,TBC,Humo
3005,892,Virtual Uzcard,TBC,Uzcard
3006,892,Virtual Humo,TBC,Humo
3007,892,Other Bank,Anor Bank,Humo
3008,892,Other Bank,Trast Bank,Uzcard
3009,893,Salom,TBC,Uzcard
3010,894,Salom,TBC,Uzcard
3011,894,Osmon,TBC,Humo
3012,894,Virtual Humo,TBC,Humo
3013,894,Other Bank,Kapital Bank,Uzcard
3014,894,Other Bank,Kapital Bank,Humo
3015,895,Salom,TBC,Uzcard
3016,895,Virtual Humo,TBC,Humo
3017,895,Other Bank,Hamkor Bank,Humo
3018,896,Salom,TBC,Uzcard
3019,896,Osmon,TBC,Humo
3020,896,Virtual Uzcard,TBC,Uzcard
3021,896,Virtual Humo,TBC,Humo
3022,897,Salom,TBC,Uzcard
3023,897,Osmon,TBC,Humo
3024,897,Virtual Uzcard,TBC,Uzcard
3025,898,Virtual Uzcard,TBC,Uzcard
3026,898,Other Bank,Trast Bank,Humo
3027,899,Virtual Uzcard,TBC,Uzcard
3028,899,Virtual Humo,TBC,Humo
3029,900,Osmon,TBC,Humo
3030,900,Virtual Uzcard,TBC,Uzcard
3031,900,Virtual Humo,TBC,Humo
3032,900,Other Bank,Trast Bank,Humo
3033,901,Salom,TBC,Uzcard
3034,901,Osmon,TBC,Humo
3035,901,Virtual Uzcard,TBC,Uzcard
3036,901,Virtual Humo,TBC,Humo
3037,901,Other Bank,Aloqa Bank,Humo
3038,902,Salom,TBC,Uzcard
3039,902,Virtual Uzcard,TBC,Uzcard
3040,902,Virtual Humo,TBC,Humo
3041,902,Other Bank,Aloqa Bank,Uzcard
3042,902,Other Bank,Anor Bank,Humo
3043,903,Osmon,TBC,Humo
3044,903,Other Bank,Ipoteka Bank,Humo
3045,904,Salom,TBC,Uzcard
3046,904,Virtual Uzcard,TBC,Uzcard
3047,904,Virtual Humo,TBC,Humo
3048,904,Other Bank,Trast Bank,Humo
3049,905,Salom,TBC,Uzcard
3050,905,Osmon,TBC,Humo
3051,905,Virtual Uzcard,TBC,Uzcard
3052,905,Other Bank,Kapital Bank,Humo
3053,906,Virtual Uzcard,TBC,Uzcard
3054,906,Virtual Humo,TBC,Humo
3055,907,Salom,TBC,Uzcard
3056,907,Virtual Uzcard,TBC,Uzcard
3057,907,Virtual Humo,TBC,Humo
3058,907,Other Bank,Hamkor Bank,Uzcard
3059,907,Other Bank,Kapital Bank,Humo
3060,907,Other Bank,Trast Bank,Humo
3061,908,Salom,TBC,Uzcard
3062,908,Osmon,TBC,Humo
3063,908,Virtual Uzcard,TBC,Uzcard
3064,908,Virtual Humo,TBC,Humo
3065,908,Other Bank,Hamkor Bank,Uzcard
3066,908,Other Bank,Ipoteka Bank,Uzcard
3067,909,Salom,TBC,Uzcard
3068,909,Virtual Uzcard,TBC,Uzcard
3069,909,Other Bank,Aloqa Bank,Uzcard
3070,910,Salom,TBC,Uzcard
3071,910,Virtual Humo,TBC,Humo
3072,910,Other Bank,Xalq Bank,Uzcard
3073,910,Other Bank,Trast Bank,Uzcard
3074,911,Salom,TBC,Uzcard
3075,911,Osmon,TBC,Humo
3076,911,Virtual Uzcard,TBC,Uzcard
3077,912,Virtual Uzcard,TBC,Uzcard
3078,912,Other Bank,Aloqa Bank,Humo
3079,912,Other Bank,Anor Bank,Humo
3080,912,Other Bank,Infin Bank,Humo
3081,913,Salom,TBC,Uzcard
3082,913,Virtual Uzcard,TBC,Uzcard
3083,913,Virtual Humo,TBC,Humo
3084,913,Other Bank,Infin Bank,Uzcard
3085,913,Other Bank,Anor Bank,Humo
3086,914,Other Bank,Xalq Bank,Humo
3087,914,Other Bank,Infin Bank,Humo
3088,914,Other Bank,Infin Bank,Uzcard
3089,915,Salom,TBC,Uzcard
3090,915,Virtual Uzcard,TBC,Uzcard
3091,915,Other Bank,Ipoteka Bank,Humo
3092,916,Salom,TBC,Uzcard
3093,916,Virtual Uzcard,TBC,Uzcard
3094,916,Other Bank,Kapital Bank,Uzcard
3095,917,Osmon,TBC,Humo
3096,917,Virtual Humo,TBC,Humo
3097,917,Other Bank,Hamkor Bank,Humo
3098,918,Other Bank,Kapital Bank,Humo
3099,919,Salom,TBC,Uzcard
3100,919,Osmon,TBC,Humo
3101,919,Virtual Uzcard,TBC,Uzcard
3102,919,Virtual Humo,TBC,Humo
3103,919,Other Bank,Trast Bank,Humo
3104,919,Other Bank,Hamkor Bank,Uzcard
3105,920,Salom,TBC,Uzcard
3106,920,Virtual Uzcard,TBC,Uzcard
3107,921,Salom,TBC,Uzcard
3108,921,Osmon,TBC,Humo
3109,921,Virtual Humo,TBC,Humo
3110,922,Salom,TBC,Uzcard
3111,922,Osmon,TBC,Humo
3112,922,Virtual Uzcard,TBC,Uzcard
3113,923,Salom,TBC,Uzcard
3114,923,Virtual Uzcard,TBC,Uzcard
3115,923,Virtual Humo,TBC,Humo
3116,923,Other Bank,Ipoteka Bank,Uzcard
3117,923,Other Bank,Trast Bank,Uzcard
3118,924,Osmon,TBC,Humo
3119,924,Virtual Uzcard,TBC,Uzcard
3120,924,Virtual Humo,TBC,Humo
3121,924,Other Bank,Ipoteka Bank,Uzcard
3122,925,Salom,TBC,Uzcard
3123,925,Osmon,TBC,Humo
3124,925,Virtual Humo,TBC,Humo
3125,926,Salom,TBC,Uzcard
3126,926,Osmon,TBC,Humo
3127,926,Virtual Uzcard,TBC,Uzcard
3128,926,Virtual Humo,TBC,Humo
3129,926,Other Bank,Trast Bank,Humo
3130,926,Other Bank,Ipoteka Bank,Uzcard
3131,926,Other Bank,Infin Bank,Uzcard
3132,927,Osmon,TBC,Humo
3133,927,Virtual Uzcard,TBC,Uzcard
3134,927,Virtual Humo,TBC,Humo
3135,928,Salom,TBC,Uzcard
3136,928,Osmon,TBC,Humo
3137,928,Virtual Uzcard,TBC,Uzcard
3138,928,Virtual Humo,TBC,Humo
3139,928,Other Bank,Infin Bank,Humo
3140,929,Salom,TBC,Uzcard
3141,929,Virtual Uzcard,TBC,Uzcard
3142,929,Other Bank,Ipoteka Bank,Uzcard
3143,930,Salom,TBC,Uzcard
3144,930,Virtual Uzcard,TBC,Uzcard
3145,930,Virtual Humo,TBC,Humo
3146,930,Other Bank,Aloqa Bank,Humo
3147,931,Salom,TBC,Uzcard
3148,931,Osmon,TBC,Humo
3149,931,Virtual Uzcard,TBC,Uzcard
3150,931,Virtual Humo,TBC,Humo
3151,931,Other Bank,Infin Bank,Uzcard
3152,931,Other Bank,Hamkor Bank,Humo
3153,931,Other Bank,Ipoteka Bank,Uzcard
3154,932,Virtual Uzcard,TBC,Uzcard
3155,932,Other Bank,Trast Bank,Uzcard
3156,933,Osmon,TBC,Humo
3157,933,Virtual Uzcard,TBC,Uzcard
3158,933,Other Bank,Aloqa Bank,Humo
3159,933,Other Bank,Xalq Bank,Humo
3160,934,Salom,TBC,Uzcard
3161,934,Osmon,TBC,Humo
3162,935,Osmon,TBC,Humo
3163,935,Virtual Humo,TBC,Humo
3164,935,Other Bank,Ipoteka Bank,Uzcard
3165,936,Salom,TBC,Uzcard
3166,936,Osmon,TBC,Humo
3167,936,Virtual Uzcard,TBC,Uzcard
3168,936,Other Bank,Xalq Bank,Uzcard
3169,936,Other Bank,Trast Bank,Uzcard
3170,936,Other Bank,Xalq Bank,Uzcard
3171,937,Osmon,TBC,Humo
3172,937,Virtual Uzcard,TBC,Uzcard
3173,937,Other Bank,Xalq Bank,Uzcard
3174,937,Other Bank,Kapital Bank,Uzcard
3175,938,Osmon,TBC,Humo
3176,938,Other Bank,Aloqa Bank,Uzcard
3177,939,Salom,TBC,Uzcard
3178,939,Osmon,TBC,Humo
3179,939,Virtual Humo,TBC,Humo
3180,940,Virtual Uzcard,TBC,Uzcard
3181,940,Other Bank,Infin Bank,Humo
3182,940,Other Bank,Infin Bank,Uzcard
3183,941,Salom,TBC,Uzcard
3184,941,Virtual Humo,TBC,Humo
3185,941,Other Bank,Ipoteka Bank,Humo
3186,941,Other Bank,Trast Bank,Uzcard
3187,942,Salom,TBC,Uzcard
3188,942,Virtual Uzcard,TBC,Uzcard
3189,942,Virtual Humo,TBC,Humo
3190,942,Other Bank,Anor Bank,Humo
3191,943,Salom,TBC,Uzcard
3192,943,Osmon,TBC,Humo
3193,943,Virtual Humo,TBC,Humo
3194,943,Other Bank,Trast Bank,Uzcard
3195,943,Other Bank,Hamkor Bank,Uzcard
3196,944,Virtual Uzcard,TBC,Uzcard
3197,944,Virtual Humo,TBC,Humo
3198,945,Virtual Humo,TBC,Humo
3199,945,Other Bank,Xalq Bank,Uzcard
3200,946,Salom,TBC,Uzcard
3201,946,Osmon,TBC,Humo
3202,946,Virtual Uzcard,TBC,Uzcard
3203,946,Virtual Humo,TBC,Humo
3204,947,Virtual Uzcard,TBC,Uzcard
3205,948,Salom,TBC,Uzcard
3206,948,Virtual Uzcard,TBC,Uzcard
3207,948,Virtual Humo,TBC,Humo
3208,948,Other Bank,Hamkor Bank,Humo
3209,948,Other Bank,Xalq Bank,Humo
3210,948,Other Bank,Aloqa Bank,Humo
3211,949,Salom,TBC,Uzcard
3212,949,Osmon,TBC,Humo
3213,949,Virtual Uzcard,TBC,Uzcard
3214,949,Virtual Humo,TBC,Humo
3215,949,Other Bank,Infin Bank,Uzcard
3216,949,Other Bank,Aloqa Bank,Uzcard
3217,950,Salom,TBC,Uzcard
3218,950,Virtual Humo,TBC,Humo
3219,951,Salom,TBC,Uzcard
3220,951,Virtual Humo,TBC,Humo
3221,951,Other Bank,Ipoteka Bank,Humo
3222,951,Other Bank,Trast Bank,Humo
3223,952,Osmon,TBC,Humo
3224,952,Virtual Humo,TBC,Humo
3225,952,Other Bank,Xalq Bank,Uzcard
3226,953,Salom,TBC,Uzcard
3227,953,Osmon,TBC,Humo
3228,953,Virtual Uzcard,TBC,Uzcard
3229,953,Virtual Humo,TBC,Humo
3230,953,Other Bank,Infin Bank,Uzcard
3231,953,Other Bank,Hamkor Bank,Uzcard
3232,954,Salom,TBC,Uzcard
3233,954,Osmon,TBC,Humo
3234,954,Virtual Humo,TBC,Humo
3235,955,Osmon,TBC,Humo
3236,955,Virtual Uzcard,TBC,Uzcard
3237,955,Virtual Humo,TBC,Humo
3238,955,Other Bank,Trast Bank,Uzcard
3239,955,Other Bank,Xalq Bank,Uzcard
3240,956,Osmon,TBC,Humo
3241,956,Virtual Uzcard,TBC,Uzcard
3242,956,Other Bank,Kapital Bank,Humo
3243,956,Other Bank,Infin Bank,Humo
3244,956,Other Bank,Hamkor Bank,Humo
3245,957,Salom,TBC,Uzcard
3246,957,Osmon,TBC,Humo
3247,957,Virtual Uzcard,TBC,Uzcard
3248,958,Virtual Uzcard,TBC,Uzcard
3249,959,Salom,TBC,Uzcard
3250,959,Virtual Uzcard,TBC,Uzcard
3251,959,Virtual Humo,TBC,Humo
3252,960,Salom,TBC,Uzcard
3253,960,Virtual Uzcard,TBC,Uzcard
3254,961,Osmon,TBC,Humo
3255,961,Virtual Uzcard,TBC,Uzcard
3256,961,Virtual Humo,TBC,Humo
3257,962,Virtual Humo,TBC,Humo
3258,962,Other Bank,Xalq Bank,Humo
3259,962,Other Bank,Infin Bank,Humo
3260,962,Other Bank,Infin Bank,Humo
3261,963,Osmon,TBC,Humo
3262,963,Virtual Uzcard,TBC,Uzcard
3263,963,Virtual Humo,TBC,Humo
3264,963,Other Bank,Ipoteka Bank,Uzcard
3265,964,Salom,TBC,Uzcard
3266,964,Virtual Uzcard,TBC,Uzcard
3267,964,Other Bank,Hamkor Bank,Humo
3268,965,Osmon,TBC,Humo
3269,965,Virtual Uzcard,TBC,Uzcard
3270,965,Virtual Humo,TBC,Humo
3271,966,Virtual Uzcard,TBC,Uzcard
3272,966,Virtual Humo,TBC,Humo
3273,967,Salom,TBC,Uzcard
3274,967,Virtual Uzcard,TBC,Uzcard
3275,967,Virtual Humo,TBC,Humo
3276,967,Other Bank,Aloqa Bank,Uzcard
3277,967,Other Bank,Ipoteka Bank,Humo
3278,968,Salom,TBC,Uzcard
3279,968,Osmon,TBC,Humo
3280,968,Virtual Uzcard,TBC,Uzcard
3281,968,Other Bank,Infin Bank,Humo
3282,969,Osmon,TBC,Humo
3283,969,Virtual Humo,TBC,Humo
3284,969,Other Bank,Hamkor Bank,Uzcard
3285,969,Other Bank,Aloqa Bank,Uzcard
3286,970,Salom,TBC,Uzcard
3287,970,Virtual Uzcard,TBC,Uzcard
3288,970,Virtual Humo,TBC,Humo
3289,971,Salom,TBC,Uzcard
3290,971,Osmon,TBC,Humo
3291,971,Virtual Uzcard,TBC,Uzcard
3292,971,Virtual Humo,TBC,Humo
3293,972,Salom,TBC,Uzcard
3294,972,Osmon,TBC,Humo
3295,973,Virtual Uzcard,TBC,Uzcard
3296,973,Virtual Humo,TBC,Humo
3297,973,Other Bank,Hamkor Bank,Uzcard
3298,974,Salom,TBC,Uzcard
3299,974,Virtual Uzcard,TBC,Uzcard
3300,974,Virtual Humo,TBC,Humo
3301,974,Other Bank,Trast Bank,Humo
3302,975,Salom,TBC,Uzcard
3303,975,Virtual Uzcard,TBC,Uzcard
3304,975,Other Bank,Trast Bank,Uzcard
3305,975,Other Bank,Xalq Bank,Humo
3306,976,Salom,TBC,Uzcard
3307,976,Virtual Uzcard,TBC,Uzcard
3308,976,Other Bank,Anor Bank,Uzcard
3309,976,Other Bank,Infin Bank,Humo
3310,977,Salom,TBC,Uzcard
3311,977,Virtual Uzcard,TBC,Uzcard
3312,977,Virtual Humo,TBC,Humo
3313,977,Other Bank,Kapital Bank,Humo
3314,978,Virtual Uzcard,TBC,Uzcard
3315,978,Other Bank,Anor Bank,Uzcard
3316,979,Other Bank,Xalq Bank,Humo
3317,980,Virtual Humo,TBC,Humo
3318,981,Salom,TBC,Uzcard
3319,981,Virtual Uzcard,TBC,Uzcard
3320,981,Virtual Humo,TBC,Humo
3321,981,Other Bank,Infin Bank,Humo
3322,982,Salom,TBC,Uzcard
3323,982,Osmon,TBC,Humo
3324,982,Virtual Humo,TBC,Humo
3325,983,Osmon,TBC,Humo
3326,983,Virtual Uzcard,TBC,Uzcard
3327,983,Virtual Humo,TBC,Humo
3328,984,Salom,TBC,Uzcard
3329,984,Osmon,TBC,Humo
3330,984,Virtual Uzcard,TBC,Uzcard
3331,984,Other Bank,Kapital Bank,Uzcard
3332,984,Other Bank,Anor Bank,Uzcard
3333,985,Salom,TBC,Uzcard
3334,985,Virtual Uzcard,TBC,Uzcard
3335,985,Virtual Humo,TBC,Humo
3336,987,Virtual Uzcard,TBC,Uzcard
3337,987,Virtual Humo,TBC,Humo
3338,987,Other Bank,Hamkor Bank,Uzcard
3339,988,Osmon,TBC,Humo
3340,988,Virtual Humo,TBC,Humo
3341,988,Other Bank,Ipoteka Bank,Humo
3342,989,Salom,TBC,Uzcard
3343,989,Virtual Uzcard,TBC,Uzcard
3344,989,Other Bank,Trast Bank,Uzcard
3345,990,Osmon,TBC,Humo
3346,990,Virtual Humo,TBC,Humo
3347,991,Osmon,TBC,Humo
3348,991,Virtual Uzcard,TBC,Uzcard
3349,991,Other Bank,Xalq Bank,Uzcard
3350,992,Salom,TBC,Uzcard
3351,992,Virtual Uzcard,TBC,Uzcard
3352,992,Virtual Humo,TBC,Humo
3353,992,Other Bank,Xalq Bank,Humo
3354,992,Other Bank,Trast Bank,Uzcard
3355,993,Virtual Uzcard,TBC,Uzcard
3356,993,Virtual Humo,TBC,Humo
3357,993,Other Bank,Kapital Bank,Humo
3358,993,Other Bank,Aloqa Bank,Uzcard
3359,993,Other Bank,Trast Bank,Humo
3360,994,Salom,TBC,Uzcard
3361,994,Virtual Uzcard,TBC,Uzcard
3362,995,Salom,TBC,Uzcard
3363,995,Osmon,TBC,Humo
3364,995,Virtual Humo,TBC,Humo
3365,995,Other Bank,Hamkor Bank,Humo
3366,996,Virtual Uzcard,TBC,Uzcard
3367,996,Virtual Humo,TBC,Humo
3368,996,Other Bank,Anor Bank,Uzcard
3369,997,Salom,TBC,Uzcard
3370,997,Virtual Uzcard,TBC,Uzcard
3371,997,Other Bank,Ipoteka Bank,Humo
3372,998,Salom,TBC,Uzcard
3373,998,Osmon,TBC,Humo
